ID	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534609	GSM534610	GSM534611	GSM534612	GSM534613	GSM534614	GSM534615	GSM534616	GSM534617	GSM534618	GSM534619	GSM534620	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632	GSM534633	GSM534634	GSM534635	GSM534636	GSM534637	GSM534638	GSM534639	GSM534640	GSM534641	GSM534642	GSM534643	GSM534644	GSM534645	GSM534646	GSM534647	GSM534648	GSM534649	GSM534650	GSM534651	GSM534652	GSM534653	GSM534654	GSM534655	GSM534656	GSM534657	GSM534658	GSM534659	GSM534660	GSM534661	GSM534662	GSM534663	GSM534664	GSM534665	GSM534666	GSM534667	GSM534668	GSM534669	GSM534670	GSM534671	GSM534672	GSM534673	GSM534674	GSM534675	GSM534676	GSM534677	GSM534678	GSM534679	GSM534680	GSM534681	GSM534682	GSM534683	GSM534685	GSM534686	GSM534687	GSM534688	GSM534689	GSM534690	GSM534691	GSM534692	GSM534693	GSM534694	GSM534695	GSM534696	GSM534697	GSM534698	GSM534699	GSM534700	GSM534701	GSM534702	GSM534703	GSM534704	GSM534705	GSM534706	GSM534707	GSM534708	GSM534709	GSM534710	GSM534711	GSM534712	GSM534713	GSM534714	GSM534715	GSM534716	GSM534717	GSM534718	GSM534719	GSM534720	GSM534721	GSM534722
osa-miR319b_Mature	-8.8319145	-6.8846505	-7.6083329	-8.599364	-8.7668325	-7.7882365	-8.7162895	-6.68367745	-7.7926785	-9.0710225	-7.878589	-7.9940365	-6.679474	-7.90710385	-8.246943	-8.4604115	-8.161654	-7.58807215	-8.025312	-7.27084125	-8.583928	-6.94599885	-7.11406165	-9.024353	-7.0292568	-5.8734613	-7.048582	-8.6845825	-8.1560735	-7.4828582	-7.18875515	-5.8707513	-9.334019	-8.2715723	-4.72591275	-8.009965	-5.05432865	-4.92908265	-8.5809795	-7.1093659	-5.34971185	-8.3746725	-7.220762	-7.5633793	-8.258629	-7.867417	-7.67329975	-8.9927755	-9.4876615	-8.72098925	-8.1189475	-7.885405	-7.1114698	-8.3441555	-5.1553109	-3.4189563	-4.44944565	-6.5869548	-6.4931808	-6.0052607	-7.46853325	-6.3040068	-7.5159617	-8.7859005	-7.93817875	-8.7602755	-8.3841435	-8.344262	-8.949232	-9.1429635	-8.801764	-9.4717775	-8.7073435	-7.83536915	-7.9207532	-7.9841132	-8.1845515	-7.8815298	-8.2726835	-7.9658513	-8.49691725	-8.509253	-8.1584128	-8.160817	-8.06507685	-7.41405385	-7.9224336	-8.548186	-7.7079712	-7.948227	-8.8523415	-8.8762675	-8.512208	-8.4703955	-8.814866	-8.42866	-8.4402867	-8.13880215	-9.558727	-8.1103425	-8.5076775	-9.2910175	-8.5975975	-8.0390175	-7.5773085	-8.0580905	-7.99890365	-8.223325	-8.268251	-8.238889	-8.79550375	-6.608269	-8.21071815	-6.9130399	-7.48117115	-7.2036214	-6.23204075	-7.131492	-7.387982	-8.080993	-8.498174	-6.8148253	-6.1090035	-6.2976334	-6.5390617	-5.33790715	-6.62414235	-6.037985	-8.3580045	-7.7914135	-8.5787925	-8.1744325	-8.4230075	-7.7925655	-6.94679465	-8.0304605	-8.091625	-6.51990275	-6.74243545	-7.4892965	-7.91491605	-8.3014765	-7.2302565
osa-miR156h_Mature	-8.0645377	-8.646682	-7.5596161	-7.78941345	-9.229834	-7.7615402	-8.63364475	-9.2210385	-8.1772405	-9.00559475	-9.6551775	-7.9993035	-8.19571425	-8.9074705	-7.9270115	-7.287211	-9.185367	-8.166232	-7.66800215	-7.14922045	-8.225612	-6.31941915	-6.1139623	-9.46975325	-5.7131018	-4.9659581	-7.01079375	-7.5408175	-7.75152775	-6.63061	-5.513878	-4.38240865	-9.164267	-5.66669735	-3.17789745	-4.7484538	-4.32211945	-3.5134599	-6.9808755	-6.1950002	-4.15804725	-7.0632056	-9.982561	-8.2408838	-6.14401915	-9.4053755	-9.932068	-8.944376	-8.958864	-9.7751665	-8.3518955	-8.8421855	-10.070813	-8.8413155	-9.421182	-9.72204025	-8.2443495	-9.82647	-9.555437	-8.164505	-8.7920405	-8.8087835	-8.0588665	-9.468415	-9.044983	-10.3391335	-9.4879625	-8.681084	-9.702787	-9.7010695	-9.801694	-9.6090595	-8.51414185	-9.68985	-10.0005	-9.99807	-9.65891475	-10.151044	-10.0911105	-8.6096355	-10.263288	-10.1688225	-9.880269	-8.1288145	-8.572717	-7.6599388	-7.82262275	-8.6526365	-7.6260005	-8.5916235	-10.5356105	-9.7668295	-10.3913635	-8.41837075	-8.74779	-10.0446995	-9.128973	-8.830553	-9.498383	-10.03628275	-9.232444	-9.6867275	-9.3367155	-9.1979575	-8.424303	-9.86067925	-9.0969515	-9.483863	-9.01394025	-9.02682125	-8.7554285	-9.256252	-8.753135	-9.7660495	-10.0228005	-9.201605	-8.78928375	-9.61670075	-8.953261	-8.598834	-8.689384	-8.824422	-9.2316565	-8.10656725	-8.2006325	-5.27695415	-8.1050116	-8.4681875	-7.70052825	-7.741947	-8.2995935	-7.8529813	-8.4361135	-8.05918335	-7.84181035	-7.97980285	-8.29412425	-6.65895965	-7.00476475	-7.4421038	-7.8563967	-8.209339	-8.0568895
osa-miR169k_Mature	-7.5354943	-6.26920085	-7.16188635	-8.338338	-8.737041	-7.682201	-8.5924015	-8.4559345	-8.4686465	-8.9770355	-8.86944625	-8.544331	-8.087934	-9.0262705	-8.1651375	-8.2918735	-9.915677	-8.7867515	-8.9858095	-8.1434285	-8.473624	-8.405079	-8.2964462	-9.44135825	-6.8531905	-5.712384	-6.8981715	-8.6919075	-9.457801	-7.3310953	-8.076202	-6.34566545	-9.1704465	-8.766804	-5.09273195	-8.15692865	-5.887924	-5.0761144	-8.1501295	-8.3542155	-5.732888	-8.31285	-9.708754	-9.919013	-8.177375	-9.736162	-9.9097475	-8.834942	-9.4038875	-9.727861	-8.2608145	-9.50465825	-9.968639	-8.81424975	-9.3349275	-9.789057	-8.1558915	-9.7346275	-8.1689532	-8.0590755	-6.7104042	-10.2858015	-7.9543895	-8.8376525	-8.952675	-10.22522125	-10.3295675	-8.5386275	-9.595456	-9.605017	-9.729044	-9.525407	-9.7111585	-9.56805125	-10.4324995	-10.464303	-9.2201845	-10.03865	-9.9883555	-9.5590315	-10.490426	-10.332433	-9.750398	-8.0162865	-8.542344	-8.315847	-7.731833	-8.4967755	-7.50245355	-6.53634645	-10.4426225	-9.644139	-10.2789335	-8.307582	-8.6171915	-10.266977	-8.5306315	-9.3327425	-9.4005405	-9.79827975	-9.0945565	-10.054313	-9.557534	-9.072779	-8.265428	-9.5016065	-8.980347	-9.382889	-8.4924275	-9.6735255	-8.647002	-9.156285	-9.569481	-8.669945	-9.3023805	-9.9109505	-9.6375105	-9.51815975	-8.7154015	-8.15098315	-8.6200575	-8.699902	-9.123707	-8.5627995	-8.1174895	-5.155206	-8.5378155	-8.397516	-8.197011	-7.6397725	-8.4219725	-8.0759875	-8.3374315	-8.298493	-7.73482665	-7.85903095	-8.1767535	-6.94467165	-7.06547125	-7.3262812	-7.7463842	-8.140365	-7.9753567
osa-miR399k_Mature	-7.040417	-7.92004395	-4.84776965	-8.173157	-8.33669045	-4.55959555	-7.7123568	-9.030662	-8.140051	-8.849051	-8.0831555	-6.89779315	-6.92287715	-7.4020722	-7.28840985	-6.54893315	-8.56803125	-6.687701	-6.8038065	-7.13756395	-7.3935659	-6.39274875	-6.614292	-7.8515545	-6.89580065	-5.6053155	-6.89877335	-7.1331205	-7.7273618	-7.270268	-6.2234918	-5.22761085	-7.6466484	-6.7969653	-3.99891495	-6.07646635	-4.67865015	-4.45114785	-7.02182935	-6.4893475	-4.905463	-7.1355245	-8.7297835	-6.8830932	-7.55795135	-9.683689	-9.11722475	-8.889202	-8.750017	-8.42727325	-6.89456895	-7.12173815	-7.983512	-8.45257215	-8.10532785	-7.9860435	-6.972601	-8.1287925	-8.83313175	-7.8550555	-8.7275685	-7.90659075	-7.9649375	-9.545971	-8.775573	-9.589749	-9.2983745	-8.0818295	-9.0129435	-9.437487	-7.79844585	-8.934855	-9.0751015	-9.166165	-9.5196235	-9.7129065	-8.515828	-9.674355	-7.4818145	-8.31698315	-9.143809	-10.1379755	-9.0529325	-8.08637925	-8.10417775	-8.372089	-7.30266865	-7.63112235	-7.6009416	-8.33397475	-9.132809	-8.593354	-9.9927265	-7.65889235	-8.6884245	-8.6797915	-9.1229615	-8.9021065	-9.2814565	-8.04647265	-8.608756	-9.778879	-9.625349	-8.056002	-7.88613015	-8.154065	-9.0270605	-8.762871	-7.80080465	-8.50685935	-8.2094145	-7.634521	-9.0935005	-8.069465	-8.6272385	-7.8662418	-8.0550845	-8.6892065	-8.28283815	-6.83106635	-7.4563245	-7.8099155	-6.68302515	-7.68086415	-7.23633935	-5.20601015	-6.91175655	-7.0262575	-6.4218366	-7.2141929	-6.2765533	-6.16260765	-6.35789435	-6.620583	-5.57869415	-5.42470175	-5.90332225	-4.68813	-4.6169734	-4.7699647	-6.15586565	-6.2950177	-4.38789075
osa-miR395c_Mature	-8.7535955	-9.244067	-7.4759264	-9.631375	-9.16901225	-7.6984027	-8.5725835	-9.251923	-8.470746	-9.0028965	-10.065253	-7.8648305	-8.1062445	-9.2096	-8.2402515	-8.3060695	-9.8877365	-8.7819975	-9.612887	-8.634846	-8.542193	-8.92734225	-7.4741528	-9.5114405	-6.83818055	-5.7293246	-6.886925	-9.114683	-9.4526075	-7.357918	-6.48204495	-5.5789685	-9.1744185	-6.92688655	-4.1014452	-5.4047853	-6.05448575	-5.1472688	-8.70594575	-8.354452	-5.82646895	-9.0004545	-10.0440335	-9.845846	-7.521444	-8.9840175	-9.90698675	-8.83698	-9.418403	-9.764997	-8.260247	-9.49191625	-10.026043	-8.8320205	-9.2307075	-9.803045	-8.13773815	-9.766983	-9.4143205	-8.0468585	-8.690326	-10.2975225	-7.958898	-9.4953445	-8.921368	-9.41769	-10.3633555	-8.5833175	-9.592598	-9.5952765	-9.731928	-9.522775	-9.76481	-9.5750455	-10.421592	-10.663197	-9.5756975	-10.03388275	-9.97673	-9.6973585	-10.4871695	-10.3361825	-9.862317	-8.02121225	-8.5606245	-8.3407765	-7.76561665	-8.5214685	-7.518426	-8.495394	-10.4332615	-9.719042	-10.279422	-8.317156	-8.6518655	-10.268573	-9.005488	-9.417667	-9.383154	-10.2438955	-9.1900085	-10.06477	-9.59219275	-9.098808	-8.29841125	-8.30861385	-8.9869705	-9.387898	-8.911925	-9.682078	-8.647184	-9.1520955	-9.586585	-9.852071	-9.9301255	-9.91905275	-9.656651	-9.500839	-9.0893135	-8.486029	-8.62704275	-8.69488	-9.1167585	-8.5640355	-8.13738915	-5.13800695	-8.560505	-8.3828775	-8.20300015	-7.64129835	-8.452491	-8.128087	-8.3799175	-8.323499	-7.76502625	-7.9046755	-8.20017375	-6.9732749	-7.09150665	-7.3789592	-6.21675775	-8.18536075	-8.00961735
osa-miR395j_Mature	-8.125388	-8.304045	-6.62761085	-9.086804	-9.338135	-7.27951885	-8.73667	-8.8609125	-8.5369485	-9.09907	-8.177127	-7.23819165	-8.264988	-8.8431505	-8.250095	-8.03229905	-8.7584595	-6.59661055	-8.01948265	-7.9030592	-7.5171537	-7.30538965	-6.960765	-9.62821675	-5.11238385	-5.1549792	-5.864433	-8.55970425	-8.6421805	-6.3572287	-5.6077165	-4.9091965	-7.6317546	-5.6204171	-3.72823245	-4.46308945	-5.18724525	-4.45783965	-7.7752725	-7.65832515	-5.1611225	-8.0147355	-10.16192975	-8.9568773	-8.3372835	-9.235647	-9.2135175	-8.7673145	-9.5171825	-9.846116	-8.2041518	-9.678512	-9.8311455	-8.98835	-8.01137985	-8.716798	-8.30915575	-9.9010835	-9.5750255	-8.2153995	-8.197129	-9.45173425	-7.6706328	-9.2211645	-9.087909	-10.2765915	-10.5249665	-7.7939605	-9.760644	-9.160499	-9.38249025	-9.0585515	-9.9281185	-8.9881975	-10.007245	-10.8020025	-7.6062925	-10.189698	-9.906553	-8.74337	-10.4607265	-9.7721795	-8.7212995	-7.8066865	-7.65015335	-7.418168	-7.935277	-8.7044595	-6.22673965	-8.6609215	-9.603192	-8.7681937	-10.1112	-8.485624	-7.64640765	-10.26654675	-9.2186065	-8.71686825	-8.4689975	-9.622088	-8.6282205	-10.086149	-9.406496	-8.855656	-7.2904546	-9.932158	-9.1479945	-9.179908	-8.9140455	-9.6081825	-8.371172	-9.309395	-9.75603825	-8.1127975	-9.54043	-10.086174	-9.6493435	-9.662199	-9.41034225	-8.6602225	-8.828619	-8.8844425	-9.1219105	-8.382222	-8.31131875	-5.3360677	-6.6506577	-8.16749075	-8.04730175	-7.7708837	-8.5254965	-6.9111185	-8.2093418	-7.7622748	-6.8694893	-7.375637	-6.4852598	-5.517685	-6.89889615	-5.69628125	-6.9342815	-6.59061615	-6.98483895
osa-miR399i_Mature	-6.16579825	-5.8847518	-5.10062615	-6.7137444	-6.781926	-5.7663684	-7.930049	-7.08839985	-7.25998595	-8.53228905	-7.913449	-5.8774445	-7.103461	-6.93846655	-6.96004225	-6.71684685	-7.06351855	-6.59126585	-6.0539455	-4.98887565	-5.6617367	-5.29232585	-5.6040647	-5.79084515	-6.44181675	-4.74690985	-6.7517786	-6.82784235	-6.58558075	-7.19938155	-5.3678603	-4.3683108	-6.70614335	-5.698759	-3.2972889	-5.04281325	-3.59637335	-3.3798747	-5.78364425	-5.4579125	-3.925472	-6.221043	-6.8646865	-6.629122	-7.1749761	-7.46549295	-7.27331875	-7.06676285	-6.8037583	-7.3914358	-4.72161615	-5.68506645	-6.482523	-6.6672182	-7.0117453	-6.29757045	-5.4963385	-6.48479715	-6.60655475	-7.5188283	-7.143873	-6.940406	-7.5930009	-7.84925065	-7.33592175	-7.83747185	-7.14894565	-5.6344395	-7.0369325	-6.4859617	-6.7265435	-7.58046175	-8.04358275	-7.2102432	-7.3576617	-7.40218535	-7.2610586	-7.4237505	-7.2202265	-7.3737135	-7.7624185	-7.87557625	-7.04253075	-6.535151	-5.9463842	-6.47554965	-7.58667265	-7.3721198	-6.2934715	-6.68353415	-7.0896444	-6.78074915	-7.10753535	-5.3000815	-6.6286138	-7.2327127	-8.31006135	-7.1037724	-9.248686	-7.04277895	-7.5843644	-8.4907825	-8.10232565	-6.8906776	-6.9840445	-6.9875756	-6.91048335	-7.3205332	-6.68913375	-6.69701	-7.0369722	-6.86849955	-7.0235625	-7.0802282	-7.2640884	-7.15440205	-7.564291	-8.5250127	-7.121426	-7.96955	-7.34944525	-7.4205058	-6.8221023	-6.74983335	-6.83424405	-5.01039375	-7.1392326	-6.8429635	-5.6244139	-6.94520435	-5.55279485	-6.51771285	-6.68911735	-6.5338125	-6.1527065	-6.3716117	-6.24111015	-5.4203245	-5.880884	-5.55865455	-6.89087625	-6.65318885	-6.14929745
osa-miR166l_Mature	-8.7438845	-9.2345435	-7.49071465	-9.096232	-9.151373	-7.7102133	-6.54012125	-8.8141585	-8.4722495	-8.96437375	-9.5012255	-8.574324	-7.7645843	-8.878739	-8.184228	-8.311766	-9.8979265	-8.731041	-8.687389	-9.4913295	-8.499831	-8.134851	-7.75728035	-8.327477	-6.83966585	-5.73616475	-6.89398275	-9.1208	-9.3249935	-7.3567715	-7.721994	-6.654375	-9.181931	-8.0336607	-5.177358	-7.497488	-5.47783575	-5.8888255	-8.7241645	-7.63282315	-6.7189807	-8.26545925	-9.219384	-9.5116855	-8.18636715	-9.72982125	-8.6458165	-8.845293	-9.389275	-8.54810425	-7.48023935	-9.4902965	-10.019646	-8.8439665	-6.67358385	-5.9977955	-5.7012305	-7.2425095	-8.095543	-7.8913875	-7.23733685	-6.657163	-7.65846865	-5.3614955	-4.9972882	-5.20587885	-4.67456555	-4.4045291	-8.814032	-9.1640515	-9.0703205	-9.527387	-9.4988015	-9.573245	-7.60006	-7.37501335	-6.23192985	-7.18046175	-7.29013985	-7.32193165	-6.64292425	-7.0821065	-6.945815	-8.0261325	-6.85482905	-7.89964625	-7.77095035	-5.7484245	-7.326638	-7.9980042	-7.7003424	-6.9226815	-7.35098005	-6.98786015	-6.3525007	-9.550728	-9.05438375	-9.406211	-9.406063	-9.7287735	-9.182884	-8.4807605	-7.67877475	-6.604214	-6.5152653	-6.30804685	-7.5995035	-9.32427425	-8.566753	-9.692126	-8.6677245	-8.3009245	-9.10949	-9.3475165	-8.766122	-9.7367675	-6.29213825	-8.95418675	-8.73028	-8.4049815	-8.3854682	-8.6984445	-8.035942	-8.5757065	-7.983059	-5.14584175	-8.562971	-8.401727	-8.03308785	-7.6524792	-8.4607105	-7.272882	-7.23523905	-7.5444593	-6.63786685	-7.54927235	-7.23935375	-6.3260295	-7.09060695	-6.54994025	-7.8191095	-8.18043375	-8.02180515
osa-miR156i_Mature	-8.2854545	-8.36229775	-7.3539411	-8.916394	-9.0392945	-7.6194191	-8.5603295	-9.1256565	-8.3950005	-8.9554605	-10.009884	-7.84308715	-8.00964385	-7.941104	-7.76643115	-7.8540025	-8.861145	-8.69440475	-8.0216885	-6.7739105	-8.398626	-6.086088	-6.3714065	-9.4038	-5.5448935	-5.63235175	-6.8279	-7.1523943	-8.54229275	-5.5323367	-5.34975175	-4.27657865	-8.860742	-5.5219295	-3.1813116	-4.569971	-4.1598102	-3.4464183	-6.75605295	-6.86505125	-3.98886895	-7.5835262	-9.656328	-8.694174	-8.0947775	-9.3608595	-9.881224	-8.555375	-9.381319	-9.72666875	-8.178853	-8.518118	-9.8795195	-8.736887	-9.122111	-9.28352	-8.0562328	-9.65412725	-9.3842765	-7.96988975	-8.6200925	-10.2107785	-7.873992	-9.445565	-8.8725245	-10.1484575	-9.9828095	-8.4651625	-9.53038475	-9.5123455	-9.6444655	-9.4714495	-9.650489	-9.4787825	-10.265523	-10.3096505	-9.44812025	-9.9913865	-9.939145	-9.490436	-10.4101515	-10.26978875	-9.6713985	-7.96387435	-8.4954595	-8.2433515	-7.63779355	-8.459946	-7.40763675	-8.4023805	-10.302045	-9.559341	-10.2188695	-8.2355105	-8.5365665	-10.217422	-8.9070845	-9.24718425	-9.3310665	-10.2183045	-8.999841	-9.985794	-9.2511085	-8.991807	-8.247973	-9.66318975	-8.91491775	-9.30110075	-8.828132	-9.0774425	-8.571893	-9.0746905	-9.024536	-9.1645475	-8.616234	-9.703195	-9.5585915	-9.0973165	-9.052432	-8.472756	-8.465541	-8.62558	-8.9593755	-8.439309	-8.0137998	-5.07789415	-8.00975825	-8.2441475	-7.91575	-7.56210425	-8.355202	-7.974382	-8.2604135	-8.2269275	-7.6627675	-7.7671702	-8.0929055	-6.719306	-6.57678535	-7.15341135	-7.6633835	-7.7306195	-7.9003393
osa-miR164f_Mature	-8.1003076	-8.170096	-5.43790675	-9.699021	-8.901411	-7.67226215	-8.6653535	-8.8881255	-8.5948445	-8.601688	-8.02666125	-8.666775	-8.2198235	-8.265446	-8.219842	-6.48404775	-8.571311	-8.571204	-8.764515	-7.4220235	-8.5312105	-6.91730955	-6.5960915	-9.513624	-7.007524	-5.5957028	-7.026933	-7.771136	-7.9636863	-7.48953915	-7.0979432	-5.15322575	-9.3171415	-7.37448405	-4.07500435	-6.73709415	-5.19520335	-3.75892665	-7.5463027	-7.1253592	-4.3488182	-7.4984335	-10.13488825	-8.9297965	-8.305203	-8.76632175	-9.428029	-8.8108585	-9.449008	-9.54912	-8.385862	-8.41807	-9.419779	-8.94361	-9.5009715	-9.756711	-8.287987	-9.8611155	-9.546309	-8.183839	-8.8218165	-9.4554695	-8.0923345	-9.6238355	-9.0652755	-10.3586805	-10.472914	-8.7108275	-9.7260035	-9.694954	-9.89194	-9.6199715	-9.780249	-9.7363985	-10.5616655	-10.309509	-9.691813	-8.77323055	-10.104882	-9.71042675	-10.6167025	-10.4441505	-9.9233805	-7.97165075	-8.3378565	-8.4622745	-7.8792165	-8.6474485	-7.691268	-8.261807	-10.5554755	-9.8245645	-10.39410625	-8.4433895	-8.7900765	-10.382159	-9.209402	-9.524185	-9.529487	-10.3676015	-9.2881315	-9.998973	-8.29992685	-9.2314235	-8.4198195	-9.130231	-9.1123995	-8.636753	-9.0284605	-9.8083815	-8.59584	-9.28053	-9.715089	-9.511992	-10.0533085	-10.042724	-7.93550685	-9.64525825	-9.351525	-8.458749	-8.7665745	-8.84093875	-9.2687455	-8.4546995	-8.2655255	-5.309148	-8.6854545	-8.52672	-8.320434	-7.3817125	-8.5543285	-8.2302295	-8.21784765	-8.4186375	-7.85521575	-8.0168223	-8.0412895	-7.05374365	-7.2002465	-7.46834875	-7.8841083	-8.276905	-8.0928375
osa-miR171f_Mature	-8.872525	-9.3503835	-7.59976005	-9.57809925	-9.268117	-7.790574	-8.703474	-9.3347895	-8.5929125	-9.051618	-10.249309	-8.685122	-8.244005	-9.3727375	-7.9518793	-8.444504	-10.054432	-8.8280035	-9.390683	-9.902257	-8.5705905	-9.58413375	-10.2041105	-9.5635415	-7.0154493	-5.8738213	-7.040555	-9.2683625	-9.589151	-7.4979715	-9.2617945	-9.171236	-9.3146675	-9.131445	-8.6879785	-9.1768445	-7.995475	-8.436411	-8.8147195	-8.3344185	-8.445009	-9.423601	-10.1418265	-10.0202635	-8.31639425	-9.835577	-9.9669205	-8.982975	-9.481177	-7.90332775	-8.3817445	-9.0086535	-10.1434825	-8.9575275	-8.68724835	-9.936856	-6.7384715	-9.8631755	-9.5726	-8.1844915	-8.0570862	-10.05188675	-8.09873245	-8.669582	-8.46515315	-10.37596	-10.493052	-8.7282365	-9.7380865	-9.733793	-9.897673	-9.62368575	-9.880682	-9.73474425	-10.5660815	-10.7627825	-9.6996475	-10.1506805	-10.024121	-9.72226125	-10.3163195	-10.4496805	-9.627908	-8.1702615	-8.688697	-8.4739405	-7.9037915	-8.6801695	-7.7033885	-8.6601995	-10.550983	-9.83696	-10.3285875	-8.4692415	-8.8064665	-10.395368	-7.95540625	-9.5440975	-9.502111	-10.375529	-9.311083	-10.217199	-9.7232855	-9.246214	-8.44612575	-9.84214825	-9.116149	-8.826971	-9.055817	-9.5028125	-8.8019755	-9.28246525	-9.7455205	-9.98312725	-10.054843	-9.649142	-9.7784685	-9.636294	-9.339795	-8.562508	-8.773687	-8.829986	-9.27506	-7.7278791	-8.26788875	-5.31410335	-8.692793	-8.5293635	-7.975115	-7.7814329	-8.5711105	-8.248187	-8.47183	-8.4343745	-7.86839025	-7.573893	-7.6170495	-7.0980355	-7.04675615	-7.1507808	-7.9028035	-7.6811893	-8.089642
osa-miR395b_Mature	-8.045241	-8.252367	-7.5071453	-8.9065295	-9.18163175	-7.76120785	-8.72881	-8.699477	-8.5120785	-9.0725495	-9.45334675	-8.26137965	-5.8791585	-8.77643	-8.0026895	-8.016486	-9.1732415	-7.8948352	-8.9648075	-8.19272875	-7.511165	-7.0981455	-6.68629865	-9.5832665	-6.5898374	-5.2874	-6.7763996	-7.68119095	-8.67694	-7.0150659	-5.39993375	-4.7244775	-7.8227452	-5.52832005	-3.62167025	-4.421924	-5.3361577	-4.33009505	-7.3683739	-8.2882375	-5.02365805	-7.6973149	-9.7285345	-8.664356	-7.6588417	-9.527065	-8.9639355	-8.907959	-9.4940655	-9.6368715	-8.3137085	-9.0812575	-8.514961	-8.363492	-9.1634895	-8.83188	-8.1727935	-9.511081	-9.48121	-8.1066325	-8.7157805	-9.3113515	-8.00708515	-9.440516	-8.601983	-10.267972	-10.3909895	-8.6417075	-9.0607655	-8.9814755	-9.7921035	-9.5483095	-9.7685305	-9.387168	-10.4505645	-10.4561875	-9.416138	-10.0764605	-8.704582	-9.4597995	-10.5161545	-9.878739	-9.2513435	-8.0932705	-8.6102825	-7.48173075	-7.768492	-7.92186725	-7.2790535	-8.524423	-10.1532235	-9.755082	-9.0893755	-8.372342	-8.680682	-10.29869975	-9.031371	-9.4169495	-8.714759	-9.5536665	-8.68575	-9.423209	-9.64605375	-9.012628	-8.381931	-9.77461	-9.04308425	-9.373111	-8.9588595	-8.8766285	-8.693593	-9.1830045	-9.651796	-8.3375655	-9.220306	-9.69349425	-9.030206	-9.450486	-9.2619525	-8.466593	-8.34878225	-8.7590235	-9.202253	-8.6084415	-8.185815	-5.21152	-8.6272145	-8.4112225	-8.2403515	-7.68597175	-8.485236	-7.45109835	-8.149831	-7.8698162	-7.2436467	-7.35368945	-7.1224792	-4.41013835	-6.3309825	-6.4681329	-6.5681187	-7.6464363	-7.4327825
osa-miR167g_Mature	-8.747552	-7.38148615	-7.50156905	-9.6077865	-9.145946	-7.7112846	-8.4747305	-8.613466	-8.5046	-8.8588595	-10.086494	-8.577778	-8.1325475	-9.2360375	-8.063279	-8.342386	-9.92563	-8.6703015	-9.766577	-9.76744	-8.3660195	-9.471267	-8.73049775	-9.3523115	-6.891728	-5.74759725	-5.9036279	-9.149765	-9.471745	-7.35148715	-8.325719	-8.3198865	-9.19287175	-9.045729	-6.4724473	-9.090796	-7.8525416	-7.5433337	-8.1851345	-8.360593	-7.801619	-9.304111	-10.050395	-10.06288	-8.2023775	-9.249728	-9.797718	-8.87554075	-9.2630795	-8.645694	-8.305662	-9.52113025	-9.978522	-8.8348585	-8.29473075	-9.82466	-8.146013	-9.745515	-8.07282475	-8.07439475	-8.137633	-10.3129945	-7.19203835	-9.4989645	-8.5151905	-10.2451735	-10.1861	-8.5703265	-9.095696	-9.483326	-9.765116	-9.5265115	-9.731329	-9.454684	-10.4552555	-10.688841	-9.55547075	-10.0904555	-10.0333255	-9.5890025	-10.3339955	-10.337628	-9.0213355	-8.0605907	-7.589636	-8.347562	-7.7695677	-8.247255	-7.5577245	-8.5240325	-10.4581695	-9.6912275	-10.303318	-8.3276385	-8.6686965	-10.292702	-8.4089632	-9.395156	-9.419314	-10.2860105	-9.1387015	-10.0976245	-9.591363	-9.09672425	-8.3267375	-9.194909	-8.0987545	-9.4115685	-8.83774	-9.6765765	-8.6530405	-9.09517025	-9.606889	-9.857271	-9.927162	-9.925582	-8.47129075	-8.44289445	-8.81845	-7.6373545	-8.000708	-8.2800775	-8.771185	-8.571526	-8.140803	-5.24590425	-8.585963	-8.39089	-8.202581	-7.68766135	-8.4755805	-7.65964025	-8.3410945	-8.1864402	-7.77918965	-7.9139875	-8.230261	-6.8748889	-7.0855318	-7.38466185	-7.79764665	-8.1719905	-8.016333
