probeName	Anther_0.3-0.6 mm	Anther_0.7-1.0 mm	Anther_1.2-1.5 mm	Anther_1.6-2.0 mm	Embryo_07 DAF	Embryo_10 DAF	Embryo_14 DAF	Embryo_28 DAF	Embryo_42 DAF	Endosperm_07 DAF	Endosperm_10 DAF	Endosperm_14 DAF	Endosperm_28 DAF	Endosperm_42 DAF	Inflorescence_0.6-1.0 mm	Inflorescence_3.0-4.0 mm	Inflorescence_5.0-10 mm	LeafBlade_125DAT_12:00	LeafBlade_125DAT_24:00	LeafBlade_27DAT_12:00	LeafBlade_27DAT_24:00	LeafBlade_76DAT_12:00	LeafBlade_76DAT_24:00	LeafSheath_27DAT_12:00	LeafSheath_27DAT_24:00	LeafSheath_76DAT_12:00	LeafSheath_76DAT_24:00	Lemma_1.5-2.0 mm floret	Lemma_4.0-5.0 mm floret	Lemma_7.0 mm floret	Ovary_01 DAF	Ovary_03 DAF	Ovary_05 DAF	Ovary_07 DAF	Palea_1.5-2.0 mm floret	Palea_4.0-5.0 mm floret	Palea_7.0 mm floret	Pistil_05-10 cm inflorescence	Pistil_10-14 cm inflorescence	Pistil_14-18 cm inflorescence	Root_27DAT_12:00	Root_27DAT_24:00	Root_76DAT_12:00	Root_76DAT_24:00	Stem_83DAT_12:00	Stem_83DAT_24:00	Stem_90DAT_12:00	Stem_90DAT_24:00
LOC_Os02g53260.1	-3.5255597	-3.4130601666666665	-4.2506028	-3.3718054999999993	-3.0476598666666668	-3.3536341333333333	-3.7690250000000005	-2.6341159	-2.7010655333333333	-4.147578066666667	-3.811935266666667	-3.8260397666666663	-3.8638701333333336	-3.8044730999999996	-3.3493178333333335	-3.3287512666666665	-3.6159207	-4.8201684	-5.0220109	-4.5172506666666665	-4.342495333333333	-4.582249999999999	-4.372140866666666	-4.915830799999999	-4.489866	-4.618697833333333	-5.0520992	-4.092791066666667	-4.060362366666666	-4.4414847	-3.381592133333333	-3.665665	-3.530036966666666	-3.8404334	-4.271897066666667	-4.180526766666667	-4.6783147666666665	-3.5239966333333332	-3.2673598	-3.084187533333333	-3.855437633333333	-3.4067181000000004	-3.594793166666667	-3.909602466666667	-3.8826674000000003	-4.1987969000000005	-4.9222048	-4.738264066666667
LOC_Os06g49840.2	5.1538734999999996	5.407367666666667	5.7419854	5.649183600000001	-0.17674032666666664	0.15211995666666667	0.09213860666666668	-2.1889721666666664	-1.6379629666666666	-2.4719578666666666	-1.7767944	0.09528923166666665	-0.9335541666666667	-3.851250633333333	-3.6298628	1.8967714666666666	2.4626509666666667	1.6119566	1.6969941666666666	-0.28085009333333333	-0.8417485433333334	0.46648439066666664	0.10324350999999998	-0.9789632233333334	-2.0223359666666667	0.5422412566666667	0.5610570853333333	-0.63480569	-0.30981287333333335	1.3079462333333332	0.34806537666666665	-1.5555604333333333	-1.0532500166666667	-2.2185351	-1.1930038	-1.0289602333333334	1.6013914666666667	3.371248566666667	2.1292788333333337	1.2705297333333334	0.54111829	0.5055160533333333	2.5180324	2.064881	-0.3489465333333334	1.4666649500000002	1.4201548666666668	1.9086796666666668
LOC_Os07g09690.1	0.38162136	-1.5546334666666668	-1.1104832	-0.41632588666666664	-1.3171711000000002	-1.5165208000000001	-1.0592867466666667	-0.6353912333333332	-0.6110900233333334	-2.8952210666666667	-3.004711933333333	-3.049304	-2.249075233333333	-1.2808854	0.023366293333333326	0.10570367233333333	-0.060377440000000004	-2.4064343666666663	-2.592093966666667	-1.8448133666666664	-1.9045944	-2.115145333333333	-2.0116281666666667	-2.3555717	-2.2075532333333334	-1.7795122666666667	-1.3398677666666667	-1.0457490233333333	-1.844049166666667	-1.1519591	-0.6514746333333333	-0.8901958333333333	-1.554577833333333	-1.8251813333333333	-1.08896319	-1.8842579666666668	-1.0578330333333332	-0.34438070000000004	-0.7153501533333332	-0.8499997466666667	-2.387707066666666	-1.7666931000000001	-2.6333899333333335	-2.104989666666667	-1.1388349466666667	-0.7193927866666666	-1.7146968666666667	-0.9615595999999998
LOC_Os09g34900.1	-2.4081397	-1.6278460666666668	-1.7508777	-1.5512094666666665	-1.867589	-2.1541383	-2.833906633333333	-2.0055669	-1.9730192666666666	-1.4713395666666667	-1.1933625666666667	-1.5416347333333331	-1.7835220000000003	-1.6466091666666667	-1.5670681	-1.6336384	-1.7870982333333334	-0.5123605806666667	-1.2422227866666666	-2.4551733000000002	-2.3949283	-1.7885611666666668	-2.0514081	-2.110322	-2.081433	-1.3473663333333334	-1.5738781666666666	-1.7651605666666665	-1.9601599333333333	-1.1070544	-1.9371010333333334	-1.2193832666666666	-0.9825518999999999	-1.4394728333333333	-2.073437866666666	-2.1143479000000003	-1.3471126333333334	-2.1918614666666665	-2.0139557666666668	-1.9751030666666665	-1.1637830666666666	-1.0686044833333332	-1.2966906333333335	-1.3973976666666668	-2.4284992333333335	-1.8877506000000002	-1.3340263333333333	-1.8435173000000002
LOC_Os03g05200.2	-0.54655124	-0.23450184	0.4162826533333333	0.41530417999999997	-0.7306356466666667	-0.28838634333333335	-0.017252290000000003	-0.09423955333333334	0.38288021333333333	-0.43405596333333335	-0.4295250666666666	-0.6835928	-1.4321624333333334	-0.32526874	-0.2016064233333333	-0.16794077666666662	-0.24300162	1.7383921999999998	0.8894224099999999	1.1322828999999999	0.7048727833333333	0.9156386166666666	0.7072381999999999	-0.52252578	-1.1908492800000001	0.6793963066666667	0.15064366533333332	-0.5691099	-0.3023640283333333	-0.060425440000000004	-0.18846511666666665	0.35751151499999995	0.55595366	0.7254438400000001	-0.4980144433333334	-0.27433746	0.08235231666666666	-0.09899997833333334	-0.007527669999999996	-0.15587774833333334	0.55928643	0.47619057400000003	0.8728106666666666	0.6188917166666666	-0.9044694933333334	0.014748566666666685	-0.04273096866666667	-0.11404482333333334
LOC_Os06g49010.2	0.8512044000000001	0.3498258566666667	-0.35562324333333334	-1.2455635	-3.833615566666667	-3.3274290000000004	-2.472645433333333	-1.6852951	-2.0507367333333333	-3.4064604666666667	-3.4194485333333335	-4.206338233333334	-4.656368	-4.641955866666667	0.42487399000000003	0.20286146666666668	0.27517891200000005	-5.325096966666667	-3.9414175666666664	-3.119952233333333	-0.95055991	-2.6431538333333333	-1.4258047666666667	-1.5014270333333333	-0.62189515	-1.3228772333333332	-1.1684866	0.5696058266666667	0.9116303133333332	0.40287749999999994	-1.7681255666666666	-0.8178459766666667	-2.2689174333333333	-2.8402951333333335	0.2722419106666667	0.6417808533333333	0.34455904666666665	0.18791547666666666	0.06565062266666664	0.17491786499999998	-0.3955011366666667	-0.2222007233333333	-0.8759485666666667	-0.9567715333333333	0.8804448433333333	1.0002152	1.0746832	0.8998623066666666
LOC_Os11g20689.1	-2.08197015	-2.941175733333333	-3.6464637	-2.5040979	-2.5163243333333334	-2.4757337333333336	-2.7099052999999995	-1.948692	-2.0596171	-3.245828133333333	-3.7209717333333336	-4.0050938333333335	-3.3610005333333333	-3.3630766333333337	-2.8486852666666667	-2.8807281000000002	-2.7098789333333335	-4.094580766666667	-4.166596733333333	-5.062001266666667	-5.3124133	-4.271319833333333	-4.5249609	-4.350538066666666	-3.2915992666666667	-4.8609453333333335	-3.9873239	-2.4879360333333334	-3.3171399000000004	-3.2741229	-2.4146274	-1.8122708	-2.4271204999999996	-3.4353205333333334	-2.6498561	-3.3623043666666668	-3.4901015333333336	-2.2468564	-2.4470303999999996	-2.9593023333333335	-3.8419027333333333	-3.5943466666666666	-4.210805566666667	-4.025730233333333	-3.4834585	-3.9491792666666665	-5.417036200000001	-4.2817969666666675
LOC_Os01g59660.4	1.3235421	2.1670080666666665	2.7063268	2.4072901333333334	-3.1232831	-3.2551857666666666	-2.1216246666666665	-0.9501561833333333	-1.0668786233333334	-0.8839693066666666	-1.1539465333333334	-1.1281471333333333	-0.31569942	-0.033832233333333336	-3.0032227999999996	-3.146297133333333	-3.0042508333333338	-2.9751280333333328	-2.0730492	-2.903900333333333	-1.4788770666666669	-2.7891749000000003	-1.9670311666666667	-3.5689448	-2.8181781333333333	-3.9044251333333335	-3.2584665666666663	-1.9879409333333333	-1.3137954	-2.1759815333333337	0.28696664	-0.47424856666666665	-0.6055297933333333	-0.7512509	-1.6876296999999998	-0.9614229333333334	-2.5075760000000002	-1.9352836666666668	-1.6839777666666667	-1.5686022666666668	-2.7738154666666666	-2.3779913333333336	-1.8504383999999998	-1.7706731333333334	-3.152839033333333	-3.0094353	-4.142572066666666	-3.9319364333333335
LOC_Os05g39540.1	-8.051914499999999	-8.914046333333333	-9.202234333333333	-9.041115333333332	-9.722738333333332	-9.395265666666667	-7.6337608999999995	-8.581138333333334	-6.291451933333334	-7.739903899999999	-7.7617761	-7.814058166666666	-6.5707037	-7.739256066666666	-8.592596	-8.133454433333334	-8.372853766666667	-7.2963005999999995	-6.9099829	-4.2991753	-5.479017	-4.943468633333333	-6.121804866666667	-6.143207100000001	-7.142060566666667	-5.9507406	-6.8782654	-8.278645000000001	-8.133795333333333	-7.2813543	-7.365364	-7.889658766666666	-8.975476666666667	-8.718985333333334	-7.669425166666667	-8.1477506	-7.645009300000001	-8.615469666666666	-7.976181866666667	-8.574349	-6.299176666666668	-6.926104333333334	-4.504274466666667	-7.012037200000001	-7.4951489	-8.4168524	-6.704209466666666	-6.926235033333334
LOC_Os02g19170.3	-0.21960735	-0.3338626233333333	0.230399452	0.07177225900000002	-1.3262202	-1.1712573666666666	-1.0631777333333334	-0.63751698	-0.5678978	-1.8550907333333333	-1.3882840333333333	-1.5599107333333333	-0.6297295866666667	-0.13142999200000002	-0.75901001	-0.9193109	-0.7598987999999999	-0.3180249533333333	-0.19487857333333333	-0.6006504666666667	-0.6497297233333333	-0.35422070666666666	-0.40783691000000005	-1.8000647333333333	-1.7787425	-0.84574063	-0.7067483266666666	-1.0584084166666665	-1.0245129	-1.1828537	-0.7987756699999999	-0.8929465666666667	-1.2663873333333333	-1.400627466666667	-1.0730171333333334	-1.0033273666666667	-1.0718724000000002	-0.43797810666666664	-0.20361105666666668	-0.21629397333333333	-1.5950619333333333	-1.5858866333333335	-0.7753404	-0.8974275466666667	-1.6158686	-1.0408344466666668	-1.4312998666666665	-1.2906624666666666
LOC_Os09g15639.1	-2.9891164000000003	-3.4219748000000005	-4.0703055	-4.5190095999999995	-4.8219662	-4.6006228	-4.092275266666667	-3.9319321333333335	-4.178468533333334	-5.8150257	-6.263854266666667	-6.0639486	-5.5615061	-4.954635666666666	-4.508609966666667	-4.1240182333333335	-4.147245566666666	-4.0287866333333335	-4.391038300000001	-5.3941699000000005	-5.5202178	-4.3120856666666665	-4.290144933333334	-5.3078234	-5.260436733333333	-4.965118	-4.303263533333333	-4.633284533333334	-4.868456133333333	-4.9983995000000006	-4.008253366666666	-4.305795900000001	-4.648480733333333	-4.8052603666666664	-4.537078433333334	-5.021651733333333	-4.957735800000001	-3.628143	-3.5944592333333336	-3.5981095666666665	-4.9920668	-4.500927133333334	-3.9133915666666663	-3.9638478	-4.804531833333333	-4.851902666666668	-5.716558666666667	-5.354595166666667
LOC_Os04g46130.1	-9.1314475	-7.788311566666667	-5.962528833333334	-8.366328666666666	-9.950403333333334	-8.818659666666667	-8.604436166666666	-8.653832333333334	-7.430822433333333	-4.3960970999999995	-2.726466633333333	-1.7785334666666666	-5.1958413000000006	-7.307624999999999	-8.981271999999999	-7.539337666666666	-7.081836533333334	-8.540249666666668	-9.034352833333333	-8.296441866666667	-7.927107666666667	-8.811731333333332	-9.271318666666666	0.3735647	0.5451234333333332	-5.6045671	-8.714474666666666	-7.448467133333334	-9.151599	-6.101967766666667	-4.3712956	-7.425812333333334	-6.489791100000001	-6.022603599999999	-8.0017985	-7.5317989999999995	-5.536181933333332	-9.203286666666667	-9.572252333333333	-8.987822333333334	-1.4301922999999999	-1.8689712	-2.8208081000000003	-3.1268873	-2.0595757399999997	-3.69505944	-0.4367982666666666	-5.379233533333333
LOC_Os07g42250.1	0.52480505	2.268261266666667	1.1450614866666669	0.5327437666666667	-1.2211519666666666	-0.5096801233333333	-0.5492614166666666	-0.06706905333333334	0.40397230999999995	-0.8637269333333334	-0.89098422	-1.0368137333333332	0.9600877766666667	1.3498903999999998	-5.331848466666667	-4.194287533333333	-2.801413866666667	2.5716705333333336	1.4085283000000002	1.9145279000000002	2.3907985333333333	1.6141825	-1.3808345666666666	-0.5951821046666667	-1.7143948666666666	-1.8971931333333334	-3.916713833333334	-1.6105616999999999	-2.1904516333333333	-2.5231097666666664	-5.123599666666666	-3.4513696	-0.9355312833333332	-0.6421976166666666	-1.6895019	-2.3602692333333333	-2.6082780000000003	-2.9567674	-2.1837139000000003	-1.9530057666666665	-7.073421799999999	-6.3639434	-6.030877333333334	-6.977442333333333	-5.250222733333334	-3.2801757666666673	-4.355288966666667	-4.122214633333333
LOC_Os11g30620.1	-6.8581971500000005	-9.001284499999999	-9.285052666666667	-9.601934666666667	-9.867308333333334	-9.441654333333334	-8.559651666666667	-8.588840666666668	-7.35785	-8.077010566666665	-8.217167666666667	-7.894034433333334	-7.098763433333333	-7.925234866666666	-9.108196	-9.068339333333334	-8.977695766666665	-8.508907666666666	-9.026527333333332	-8.446103	-8.773486033333333	-8.765148666666667	-9.240364	-7.733692500000001	-7.909077066666666	-5.859746233333333	-7.800883833333333	-8.196781999999999	-8.717452499999998	-5.0628081	-7.698074666666667	-8.9275795	-9.314768	-9.137730333333332	-7.921055833333334	-8.199738166666668	-3.8388568666666667	-9.788466666666666	-8.711452433333333	-9.332482666666667	-1.4170647	-1.2581478666666668	-2.1814421	-2.640776366666667	-8.626608333333332	-8.437031833333334	-2.3792642	-4.661453233333333
LOC_Os01g34620.8	-1.0657639250000002	-1.5251833333333333	-2.256719933333333	-0.3258234666666667	-1.4465881666666667	-1.8264929333333333	-1.0986843000000002	0.38658142	0.5435911666666667	-0.9698505533333334	-2.3036382666666664	-1.5842657000000002	-0.08409818000000001	-0.1790723763333333	-2.1503140333333337	-1.8223098	-2.083980233333333	-0.5529327333333334	-0.8605950533333333	-1.2374849333333333	-0.6361799233333333	-0.86288515	-0.6923576966666666	-1.0655504999999998	-1.3933426666666666	-1.0679815833333333	-1.0441936	-2.0570968	-2.9676866333333334	-2.537887866666667	-2.1025393666666665	-1.7306560000000004	-1.7348464666666665	-1.4895095999999999	-1.8474712333333334	-2.948059033333333	-2.4573738	-2.3632682333333332	-2.4725097	-2.1700258	-1.6486822666666667	-1.7803799333333332	-1.4422038333333334	-1.5948674	-1.17190488	-2.012643833333333	-1.7682072	-2.0206038
LOC_Os02g43660.1	-4.32283745	-4.2054801	1.4542881583333334	-2.5240424666666663	-9.92713	-9.3968055	-8.660996666666668	-8.629125	-6.6792902000000005	-3.6869938999999996	-2.148155033333333	-3.4968239333333337	-6.073882333333334	-5.959786133333334	-6.149068500000001	-7.5298812999999996	-6.925281999999999	-6.381127200000001	-5.006507266666667	-8.211579833333333	-7.707222766666667	-7.476855766666667	-7.146169733333333	0.09870049999999997	0.10017045333333331	-2.1021431	-3.5069568333333336	-5.0118309666666665	-4.513594	-3.2566093000000005	-0.97019735	-3.392376533333333	-4.649829166666667	-4.703758133333333	-5.012316733333333	-4.772984766666667	-3.2374120000000004	-3.7276662	-3.0262747	-3.0375821000000003	3.919294466666667	4.1388978666666665	2.7055689666666667	2.3358589666666667	-1.0978183666666668	-2.2131619666666666	0.928064	-1.2188282333333333
LOC_Os03g30300.2	-0.2956548	-2.762595166666667	-2.273290933333333	-2.1997903	-1.6122993	-1.642993233333333	-0.5206890133333334	1.2336346333333335	1.4732268333333334	-1.7438526	-2.4942667000000003	-2.5840896	-4.382146633333334	-2.933168266666667	0.02736950133333334	-0.10887272999999997	-0.58473936	-3.2135346666666664	-4.198186233333333	-5.769282266666667	-6.935564100000001	-3.2470087999999997	-3.5094963666666668	-1.6381591333333334	-3.153278633333333	-4.5204580666666665	-5.257843666666667	-1.0811926633333333	-1.3231525333333332	-2.1147731333333333	0.6617075633333334	-0.8197199666666667	-0.9757235666666668	-1.2793604333333333	-1.0677572666666666	-1.3327926333333335	-1.8680737666666667	-0.7172298533333333	-0.5919729666666667	-0.12177594000000001	-3.9388646	-4.877433633333333	-2.9867792333333334	-3.5607374333333333	-0.8035650233333334	-3.576727566666667	-1.8676624333333331	-5.6016839
LOC_Os07g33790.1	-1.5389476000000002	-1.7868507666666666	-1.97239715	-2.438976633333333	-3.028965	-3.036297466666667	-3.125288	-2.643836	-2.838635266666666	-4.0254679	-3.6726949999999996	-4.603989866666667	-5.350582566666667	-4.0873155	-2.359693866666667	-2.1876646999999996	-2.2867956333333335	-4.611969233333333	-3.8221332333333335	-4.257603933333333	-4.235415333333333	-3.945467766666667	-3.2213684666666667	-2.7822284666666666	-2.370073	-2.0658049333333333	-2.6741781333333337	-1.5763752999999998	-1.7588945999999999	-2.1768369666666665	-2.4884567333333334	-1.9832451666666666	-2.1941137333333334	-2.532654733333333	-1.6848402	-1.6977313666666667	-2.1976426333333334	-1.7280238666666667	-1.5020268666666665	-1.654666566666667	-2.604930866666667	-2.5086310666666667	-2.623117733333333	-2.4344438	-2.1397838666666664	-2.1831042000000003	-2.2284492	-2.4177744999999997
