ID	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534609	GSM534610	GSM534611	GSM534612	GSM534613	GSM534614	GSM534615	GSM534616	GSM534617	GSM534618	GSM534619	GSM534620	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632	GSM534633	GSM534634	GSM534635	GSM534636	GSM534637	GSM534638	GSM534639	GSM534640	GSM534641	GSM534642	GSM534643	GSM534644	GSM534645	GSM534646	GSM534647	GSM534648	GSM534649	GSM534650	GSM534651	GSM534652	GSM534653	GSM534654	GSM534655	GSM534656	GSM534657	GSM534658	GSM534659	GSM534660	GSM534661	GSM534662	GSM534663	GSM534664	GSM534665	GSM534666	GSM534667	GSM534668	GSM534669	GSM534670	GSM534671	GSM534672	GSM534673	GSM534674	GSM534675	GSM534676	GSM534677	GSM534678	GSM534679	GSM534680	GSM534681	GSM534682	GSM534683	GSM534685	GSM534686	GSM534687	GSM534688	GSM534689	GSM534690	GSM534691	GSM534692	GSM534693	GSM534694	GSM534695	GSM534696	GSM534697	GSM534698	GSM534699	GSM534700	GSM534701	GSM534702	GSM534703	GSM534704	GSM534705	GSM534706	GSM534707	GSM534708	GSM534709	GSM534710	GSM534711	GSM534712	GSM534713	GSM534714	GSM534715	GSM534716	GSM534717	GSM534718	GSM534719	GSM534720	GSM534721	GSM534722
osa-miR156h	-4.1130671	-3.92047345	-3.30157745	-4.410533025	-4.09774985	-3.560081825	-5.117405775	-4.4313268	-4.628502425	-4.912306175	-4.2925868	-3.5811683	-4.1279116	-4.254653575	-4.40351035	-3.814676175	-4.5789978	-4.270593325	-4.653299675	-4.585682025	-4.5064267	-4.317026225	-4.394387225	-4.633351225	-2.786910075	-1.938608875	-3.051356025	-3.757799475	-3.727038325	-3.110468325	-4.610971125	-3.8253323	-4.6212237	-4.83058635	-3.343786125	-3.97776045	-1.6031416825	-2.581606	-4.037933625	-2.51508855	-2.8753388	-4.235080575	-4.17957415	-4.476175475	-4.979495675	-4.4275573	-4.6497799	-4.895116375	-4.63656075	-4.53418515	-4.3412746	-4.066411925	-4.39418595	-4.722624875	-4.187578825	-3.584659825	-3.879174725	-4.218968825	-4.58076125	-4.3971852	-4.84267435	-4.07742675	-4.546164875	-3.36664355	-3.10507095	-3.96344775	-4.14820545	-3.44601355	-3.93622435	-4.452052375	-3.852214825	-4.334436675	-4.429014675	-4.414148225	-4.01228895	-3.8194497	-3.9636145	-3.621581675	-3.022387025	-3.96445965	-3.10729315	-3.015401125	-3.987205025	-3.23967845	-3.53182245	-3.658276175	-2.50263045	-3.40150775	-2.54129935	-3.81812045	-4.078013175	-4.5207818	-3.972218525	-3.6579534	-4.00907695	-4.354165175	-4.809032325	-4.6237022	-4.91086565	-4.4941755	-4.747990125	-4.97883695	-4.652640825	-3.820488825	-4.0761081	-4.342045325	-4.5816326	-4.3264147	-4.3152852	-4.8819552	-4.065550025	-4.012951125	-4.792496875	-4.995865975	-5.039949425	-5.027626575	-5.1013455	-4.379362325	-4.3966982	-4.201808775	-3.924064275	-4.103992175	-2.9240229	-2.905861625	-2.844874975	-3.407553025	-2.998394025	-2.7942351	-3.59627575	-3.473415475	-3.7252139	-3.50129665	-3.733150375	-3.41874035	-3.606025425	-3.78541225	-3.596863325	-2.90869245	-2.733915675	-2.9812329	-3.44399685	-3.576749425	-3.51434245
osa-miR413	-8.757562	-9.13473475	-7.478865875	-9.48046	-8.38842375	-7.7070218	-8.48450325	-9.20968375	-8.480278375	-8.8996955	-10.061283	-8.5608685	-8.114877375	-9.221663	-8.06767885	-8.3164995	-9.6733525	-8.65092425	-8.634112	-8.827317	-8.360947375	-8.35852175	-8.554429175	-9.305816	-6.734890325	-5.72618375	-6.9218306	-8.67112765	-9.244007	-7.11929155	-8.351330575	-6.78158965	-9.1542215	-8.372135175	-5.568691	-8.15977	-5.7054483	-5.8625841	-8.54105725	-8.44299125	-6.34520035	-9.1232365	-9.98346225	-9.8843825	-8.16573475	-9.09521925	-9.807418	-8.84351925	-9.306258625	-9.673105	-8.262501	-9.49951525	-9.95441825	-8.819862875	-9.2241165	-9.807388	-8.01240855	-9.729140875	-9.43033675	-8.0469881	-8.693440875	-10.283454625	-7.961643025	-8.429429675	-8.348950325	-9.25469275	-9.28131275	-7.987482375	-9.33766025	-9.58140525	-9.52112025	-9.432835	-9.2831475	-9.543802	-9.687627	-9.547082825	-8.587127725	-9.009875625	-8.907884775	-8.90329375	-9.5896625	-9.47011275	-9.26695225	-7.7491759	-8.5658855	-8.325315	-7.733787125	-8.5329365	-7.515542625	-8.4834875	-9.76640975	-8.873749275	-9.139201925	-8.31535	-8.43079215	-10.2693585	-8.936105	-9.3650895	-9.40336725	-10.26450725	-9.11227075	-9.11715275	-8.745386375	-8.064416125	-8.319657	-9.743892125	-8.246885	-9.3832685	-8.91023675	-9.665338625	-8.57008975	-9.06441275	-9.58800675	-9.818465125	-9.902839125	-9.902893625	-9.63458725	-8.884437325	-9.1294985	-8.54291875	-7.86720885	-8.68318575	-8.84163375	-8.5110685	-8.101679425	-2.954558925	-8.2369289	-8.34903125	-8.1214006	-7.65788555	-8.45363825	-8.003765275	-8.35718925	-8.224268	-7.76444705	-7.8758476	-8.196661625	-6.518055275	-7.0678504	-7.3580969	-7.78350975	-8.150595	-8.008418075
osa-miR415	-7.383707625	-7.5892999	-5.8403445	-8.404243675	-9.261901125	-7.35544165	-8.3194715	-9.294653	-8.04025025	-9.062679875	-9.595123625	-7.028843625	-7.560029775	-7.64607395	-7.692148475	-7.8268365	-9.413925	-7.50937205	-8.93001875	-8.100456125	-8.54304825	-7.17555915	-7.437687	-9.1148295	-6.71197615	-5.2776986	-6.865484725	-8.118655825	-8.161396	-6.6384604	-6.607886575	-5.4523553	-8.293517625	-6.997320475	-4.321394025	-6.04353075	-4.416686875	-4.501648075	-7.2263113	-7.209152075	-5.28104855	-7.488941875	-9.04096675	-9.05231475	-8.0613325	-9.1956573	-9.72264775	-6.965226575	-8.52247155	-9.81565575	-8.026529	-8.226601925	-9.96404275	-8.8779835	-8.16581825	-8.633509	-8.12536775	-9.624576	-8.885639	-7.437534	-8.7893975	-9.070662	-7.47482725	-8.5071531	-8.0550245	-8.484697625	-9.661954375	-7.22359405	-9.288442875	-9.150619875	-8.93109225	-6.518632075	-5.477545175	-8.899372075	-9.01254525	-8.409206375	-8.1220229	-8.8465868	-8.88909425	-9.01336075	-9.2510585	-9.26329025	-8.973715125	-8.14486925	-8.53594425	-7.87431525	-7.25692995	-8.393018375	-6.35269005	-7.128148375	-8.305781125	-8.671580425	-7.87693125	-7.05538225	-8.56436725	-9.00043475	-8.365323	-8.26145035	-8.31552365	-8.817424	-8.038890675	-9.560896875	-8.559924125	-8.3555063	-8.44115275	-9.28427675	-8.510237	-7.86634075	-9.0230965	-8.2356769	-8.077597875	-8.07255925	-7.9206723	-9.924037375	-9.293878	-9.289108	-8.396324425	-8.930995875	-9.04130775	-8.68794875	-8.6049325	-8.41793375	-7.364540925	-8.057490275	-7.65441175	-5.287614675	-7.201552775	-7.427644375	-5.918765375	-7.43868445	-6.76195955	-5.896420325	-7.008219425	-6.236202475	-6.984239425	-6.77793165	-6.953828	-6.9541354	-7.201209875	-7.3002639	-7.20826475	-7.93201275	-8.09638125
osa-miR414	-4.302529675	-4.43506325	-2.76830565	-4.28693055	-4.54472515	-2.94801045	-5.2464375	-4.795482675	-3.885309	-5.214844125	-4.94267235	-3.27785635	-4.697542125	-4.4598531	-3.467371175	-4.153697	-4.853318475	-3.6135429	-4.986602125	-5.1429379	-4.29826045	-5.144871125	-4.9991207	-4.3975063	-2.53196955	-1.463500375	-3.535187075	-4.397388375	-4.979029625	-2.557768475	-4.724731225	-4.061165875	-4.038593125	-4.88189125	-3.4850209	-3.900103875	-1.09147225	-2.321202275	-3.493113725	-1.8262415	-2.29348565	-3.564313525	-5.381160275	-5.204255	-4.49654825	-5.326431175	-5.681932825	-4.10253025	-4.9993052	-4.85964225	-3.743567875	-4.6844171	-4.84217915	-4.123022175	-4.702750625	-4.1519092	-4.105133025	-4.759449375	-5.193080225	-4.529691575	-5.71762565	-4.783609925	-4.620796625	-4.476846925	-3.616374725	-5.01390045	-4.978879825	-3.008794725	-4.909463	-4.86206185	-4.007143025	-5.01695465	-4.792494175	-3.881557125	-5.206945925	-4.996459125	-3.909312875	-4.880197075	-4.767387425	-4.005881125	-4.832623525	-4.691688275	-3.98606745	-3.821130025	-4.310239475	-2.836554775	-2.81958215	-4.4671114	-1.290041925	-4.496598175	-4.905356025	-4.035189675	-4.84739335	-4.302486675	-3.43747585	-4.9742689	-5.6930617	-4.15526875	-5.191483525	-4.83941985	-3.985354025	-4.8371107	-4.306726725	-3.310237075	-4.98755895	-4.8891868	-4.5271269	-4.885922975	-5.025522125	-4.475468875	-4.85134615	-4.7870573	-4.451037425	-4.711868425	-4.913982425	-4.891169675	-4.493176175	-5.284745725	-5.5230955	-6.074759975	-4.911343125	-5.069177075	-4.720831	-4.46712555	-4.595340725	-4.9962641	-4.63083635	-4.462247425	-4.175793725	-4.21124465	-4.46200645	-3.4263935	-3.666358025	-3.5802013	-3.50533775	-3.4331261	-3.297705625	-2.1832527	-2.319962975	-2.468739625	-2.876006625	-3.110782025	-3.1792456
osa-miR417	-8.8841835	-9.06473575	-7.575891975	-9.73057175	-9.236624	-7.805577475	-8.7170375	-8.57591325	-8.587461375	-8.91788825	-9.468713875	-8.679117	-8.19518025	-9.333343	-8.287505125	-8.365294125	-10.00804825	-8.34992075	-9.8360525	-9.03203555	-7.204868125	-9.566581	-10.1879135	-9.5981765	-7.000085875	-5.870198325	-7.0257405	-9.23902	-9.561917	-7.48976485	-8.3180726	-8.250955675	-9.287895625	-9.111756	-8.68154975	-9.186075875	-7.370767425	-8.44899625	-8.81956425	-7.75932825	-8.4374885	-9.218229375	-10.1534445	-10.176246	-7.471054425	-9.78870375	-10.000441	-8.33895035	-9.50449225	-9.83389575	-8.376096	-9.584322	-10.122262125	-8.95142775	-8.85234875	-9.918386875	-8.24200625	-9.76189825	-9.3213085	-6.14428105	-8.78460725	-10.398005	-7.8546315	-9.61103125	-8.870499	-10.345601	-10.46531875	-8.53435575	-9.71248375	-9.704261375	-9.869313875	-9.0084024	-9.8512245	-9.728068	-10.527349625	-10.7598125	-9.674854	-10.14612025	-8.288228375	-9.7519555	-10.58814175	-10.43255125	-8.886009375	-8.1538705	-8.444990575	-8.102437	-7.85383695	-8.058784	-7.475894925	-7.750270875	-10.5308645	-9.8398165	-10.378345625	-8.438710375	-8.79216275	-10.099119	-8.94980525	-8.16055515	-8.7134576	-10.11257025	-8.64079625	-10.201638875	-9.71246525	-9.24147	-8.12737	-9.85118675	-9.107209	-8.746904	-8.895156375	-9.61363075	-7.5408105	-9.2424545	-9.4410645	-9.96409	-10.05518525	-9.997216625	-9.77148225	-8.880347	-9.18836625	-8.62914275	-8.51487125	-8.83375875	-7.63519825	-8.667066125	-8.256035875	-5.285302625	-8.510667125	-8.475840375	-8.28088175	-7.1339989	-7.857484	-8.11781335	-8.4822285	-8.3917765	-7.8853568	-8.02233695	-7.199714175	-6.9822806	-6.3594742	-7.4953494	-7.9028358	-8.291819625	-8.11130125
osa-miR416	-7.7866845	-7.314759	-6.9933006	-7.97055405	-7.84245025	-7.0649674	-8.405859	-8.352991875	-8.351216	-8.82677325	-8.17937375	-6.986610175	-7.810426	-8.14842835	-7.9719205	-7.768449975	-7.839497525	-7.649249725	-8.02077235	-7.28044435	-8.3564565	-7.204223625	-7.031430625	-8.9819141	-5.98759525	-5.6051942	-6.32899035	-7.445301575	-7.602852925	-6.0932556	-5.672473275	-5.1955806	-7.147106775	-5.96461255	-4.600444425	-5.098719575	-2.69472265	-4.21034425	-6.542327425	-5.741950875	-4.321640575	-7.0760621	-8.205419375	-7.806488175	-5.93234045	-7.732380675	-9.19905775	-7.02345045	-8.11719695	-7.790459625	-7.612018175	-5.897122875	-7.23906875	-7.44281835	-8.06041245	-7.26436175	-7.995428375	-8.04580965	-7.95405725	-7.6850743	-7.513697225	-7.54910055	-7.45511805	-4.0702195	-3.394934175	-7.387200125	-7.3172426	-6.637067075	-7.81130715	-7.643251875	-7.9299646	-8.012936075	-8.438649875	-8.246435	-7.692748575	-7.5460668	-7.2781954	-7.250411	-7.048146625	-7.7854693	-7.513374	-7.4022321	-7.232896175	-6.7713695	-7.504957925	-7.088082575	-6.515958225	-7.541180325	-6.32594615	-7.58692675	-7.378419875	-7.51925025	-7.122330225	-7.7999605	-7.499236	-7.981473775	-8.063473375	-8.22648955	-8.070266825	-7.7334185	-9.03995075	-7.4911425	-6.2284077	-6.522181625	-7.5500142	-8.4277955	-8.4604869	-8.97073025	-7.999529	-8.319579875	-7.80031645	-7.72794325	-8.451959925	-8.352001175	-8.2438445	-8.5470155	-8.562382375	-8.317972125	-8.34374475	-8.1420226	-7.611821125	-7.798551875	-8.66259075	-8.43307425	-8.0099729	-5.059501875	-8.45640875	-8.072739375	-8.1002665	-7.5529778	-8.017144775	-7.99779875	-8.28528	-8.20418015	-7.3362531	-7.804507525	-7.91891195	-6.4607646	-6.881213075	-7.20922715	-7.680939	-8.096247	-7.9295245
osa-miR419	-3.122305635	-3.88442695	-2.440114175	-3.7449817	-0.8329792	-2.163838175	-3.238961825	-1.9443411	-2.178872675	-2.9486281	-1.100731025	0.378803	-2.95636456	-2.06086195	-1.058833125	-2.045172275	-1.488058675	-2.7512952	-3.24815605	-4.45902314	-3.7276926925	-3.979388925	-3.144292625	-4.02455455	-2.239570025	-1.940763225	-2.2247791	-2.73287605	-1.213066275	-1.88896675	-4.59987428	-4.278299775	-4.3690586425	-4.704756125	-3.7588683475	-3.5338981625	-3.4191477775	-3.035209425	-3.1371645	-2.86446525	-2.967147875	-3.6322995	-3.88567955	-4.929218085	-3.961951775	-3.25566165	-4.1325428	-3.500755825	-4.20319196	-4.315344325	-3.295946725	-2.88858895	-3.859315675	-3.0048079	-4.2359428175	-4.5314011	-2.066094925	-3.20845335	-3.41637035	-2.81893995	-2.105376325	-2.96155425	-2.2384731	1.2754924125	0.219527025	-2.09428555	-2.264071365	-2.6899006	-2.792630925	-2.9606477	-2.4570075	-1.96509215	-0.393644825	-2.29762355	-3.657879125	-3.376416125	-2.5396351	-3.336289725	-2.7517232	-2.76531935	-3.465040275	-2.7906381	-2.876869225	-4.151285305	-4.5041889625	-4.0775754075	-4.0922550075	-4.50409226	-3.384529135	-3.906215095	-3.689002275	-3.420733575	-3.272344075	-4.0379970925	-3.4146616	-4.742975765	-4.1478301325	-3.872205975	-4.28421879	-4.0557771	-3.8008282	-4.5790039825	-4.32665123	-3.7424607475	-4.4446238675	-5.021068365	-3.248608425	-4.9757103575	-4.498852676	-4.181222475	-3.466517925	-4.1770576125	-3.614141	-2.7021218	-2.415010925	-2.389515675	-2.28683175	-2.08486535	-1.92210235	-1.78743075	-1.374827225	-1.8003151	-1.460824965	-1.67486115	-1.74794005	-0.4602242	-1.7466491	-1.6398572	-2.75174925	-1.470321525	-1.7602256	-1.844151475	-0.9102248	-1.00937795	-1.6749122	-1.233707175	-1.513676125	-1.32485115	-0.033813225	-1.661348025	-2.445629825	-2.4965458	-1.164200375
osa-miR418	-6.614359	-6.410953	-6.27372745	-5.01768305	-5.967478375	-6.000613825	-7.167638	-6.331839825	-6.43866205	-5.820016625	-5.830076	-6.6315502	-5.228869425	-5.6785832	-5.461732475	-5.459005525	-6.1168436	-5.549116225	-9.57563325	-7.762385775	-7.97792185	-7.42170875	-7.50636665	-7.7029864	-6.993404675	-5.8403005	-6.6248596	-6.8117578	-5.210142475	-7.26900605	-8.14464165	-8.8039195	-8.015894425	-8.007212375	-8.56423325	-7.97282275	-5.6516975	-8.403085	-7.857876925	-8.368408625	-8.414491375	-7.46330675	-8.427530425	-9.1448149	-8.29435325	-8.09801085	-8.73337125	-7.41835755	-8.483911175	-8.8315015	-7.52810395	-6.276105275	-7.5604082	-7.074743425	-8.092604525	-8.8838636	-7.5511709	-9.0155275	-8.6057915	-8.020458575	-8.608935	-8.65314675	-7.947673375	-7.8839149	-8.425967325	-8.84049075	-8.512620675	-8.18787485	-8.34958235	-9.40885925	-8.504455675	-7.98312785	-7.6129844	-6.16448775	-8.50142585	-7.5947251	-8.1521015	-7.33761735	-6.84012825	-7.55838915	-7.484108875	-7.8100985	-8.133768925	-7.98576325	-8.153646375	-8.45027675	-7.86096885	-8.536410125	-7.65531635	-8.59466075	-7.878864	-7.82736615	-8.6061968	-8.21745775	-7.579234775	-7.11248525	-8.482457375	-8.1536152	-8.5338246	-7.558782375	-6.6422134	-7.602891925	-7.631347875	-7.339838375	-8.14437875	-8.5339765	-7.76954975	-7.995495175	-8.56699725	-8.16317945	-6.985384375	-7.733771775	-8.226278675	-8.022727325	-7.74078905	-8.4528709	-9.0105295	-9.0686885	-8.0247103	-7.695512425	-8.258694925	-8.241720875	-7.634345625	-8.464413375	-7.0167211	-5.30650475	-8.188611425	-8.1064185	-8.313872625	-7.759923825	-8.556517	-6.610856925	-8.47506075	-7.66070975	-6.65908305	-6.815510775	-7.853504425	-7.044707225	-7.20087825	-7.381465375	-7.335248875	-7.20496935	-7.43119365
osa-miR156l	-8.4047199	-8.32510975	-7.52440925	-8.9122745	-8.003969	-7.734049575	-8.561324125	-7.974471	-8.5094185	-8.934550125	-9.89761425	-8.149145325	-8.15565825	-8.531481425	-8.12079965	-7.959018	-9.46930425	-8.168053	-8.747640625	-9.0691985	-8.4301465	-8.373303425	-8.2406539	-9.026201	-6.5528684	-5.777283475	-6.953294175	-8.482349075	-9.019651375	-6.795060325	-5.866604275	-6.000139925	-7.174511575	-5.6271269	-4.8492381	-4.670070175	-4.03396725	-4.6943429	-5.829060325	-5.215277175	-4.41576635	-6.08567175	-9.0610075	-8.89672525	-8.153568075	-9.60571775	-9.875654	-8.736578	-9.370461	-9.620164625	-8.31681575	-9.300971	-9.77180125	-8.87293125	-9.0549735	-8.90165965	-8.201043375	-9.5214575	-9.25656975	-8.11239195	-6.781856125	-8.55558025	-8.01917875	-3.912683425	-2.903285825	-8.259286275	-8.2783165	-7.75034925	-8.682645875	-8.995438625	-9.38095175	-9.28488075	-9.14964625	-9.557618875	-8.179317425	-8.1249871	-8.31734975	-7.90005265	-7.3607165	-8.588245	-8.097625425	-8.023949	-8.390426	-6.901067575	-7.96898875	-7.678465425	-7.669412575	-8.021421	-7.411349825	-8.5577505	-8.43995025	-9.040359375	-8.2937585	-8.1030834	-8.255531825	-9.62897725	-8.261853275	-9.180715375	-8.919741075	-9.181766	-8.925134125	-8.62938075	-7.96458345	-7.44262645	-8.01756575	-9.243362	-9.04351425	-9.055910575	-8.827309	-9.49055275	-8.47481725	-9.2017705	-9.403082125	-9.48197475	-9.48207075	-9.62713125	-9.53189625	-9.015666125	-8.485274	-8.1574125	-8.54267075	-8.0837344	-9.16829275	-8.60600625	-8.15085625	-5.2287984	-8.096059	-8.1175346	-8.196645	-7.702359475	-8.1940583	-7.862237	-8.09845875	-8.365692125	-7.667116725	-7.817283575	-8.186077925	-6.896341675	-7.12017055	-6.761647675	-7.815019975	-8.18580075	-8.033918
osa-miR435	-7.79379735	-8.54418925	-7.42692775	-7.887318	-8.90607	-7.667510925	-8.5315835	-7.9455249	-7.6476965	-8.4438125	-8.85266625	-8.38233575	-7.99604885	-8.24738425	-8.1624395	-8.243448625	-8.87697625	-8.412490125	-8.4992045	-8.21008325	-8.47097175	-7.4568135	-7.48414455	-9.041229625	-6.727758125	-5.6522515	-6.8089734	-7.980015	-7.72161885	-7.257221575	-7.130019925	-6.0034655	-9.1057355	-8.0565291	-4.575916275	-7.014646925	-5.0482588	-5.6519878	-8.60586275	-7.86666325	-5.79447425	-8.510714875	-8.867378825	-9.04528175	-8.12105575	-9.57901725	-9.76783675	-7.0727769	-9.349722875	-8.9000955	-8.21758475	-9.1716665	-9.907141625	-8.575616925	-9.22931775	-9.1971035	-8.085464425	-9.26355275	-9.343641	-7.5091084	-8.34074125	-9.67594225	-7.7756948	-8.5430709	-8.00137025	-9.22077975	-8.67304025	-8.02146775	-8.9655465	-9.50663375	-9.03174525	-9.466564	-9.024333625	-9.1114695	-8.891072375	-8.5092025	-8.7027875	-8.09181275	-7.622357725	-8.946879875	-8.327159	-7.82028525	-8.3033657	-7.9374026	-8.46788125	-8.000289575	-7.69670785	-8.212982425	-7.323784225	-8.257834825	-8.8798275	-8.9074	-8.531759	-7.7832668	-8.3444006	-9.433662	-9.02388	-9.293862	-8.800230875	-8.9830438	-9.0579045	-9.3959325	-8.47123675	-7.724710425	-7.9238392	-9.58231225	-8.9057335	-9.321857	-8.76662625	-9.222434	-8.567604	-9.057164	-9.2228195	-9.1220455	-9.359800375	-9.634554	-9.062828625	-9.4170985	-8.91906	-7.538939625	-8.479168375	-8.56400925	-8.894305625	-8.213301325	-8.11349745	-5.0891242	-8.47859175	-8.331308125	-7.78725795	-7.5682721	-8.141745	-8.045297325	-8.3157435	-7.76897585	-7.68992205	-7.75012615	-7.806870875	-6.8605482	-7.00091335	-7.171052375	-7.6290152	-7.545250775	-7.65056015
osa-miR398b	-5.409393775	-5.412535	-4.1953075	-4.8696189	-5.04058	-4.4749592	-1.577879425	-1.89763955	-2.052024375	-3.326720225	-2.8814156	-2.4904376	-5.6739426	-5.70434745	-5.527499475	-4.162351825	-4.406833825	-3.323789825	-6.4506027	-6.33662085	-7.374405	-5.78317135	-5.82550475	-6.868577975	-4.948554725	-5.068242775	-6.8789465	-4.677315925	-4.427994725	-6.005639875	-5.42829225	-4.552219525	-6.65867855	-5.535253875	-3.63411	-4.69069275	-2.8273084	-3.413450825	-4.434935925	-4.06040785	-3.695962475	-3.92769585	-6.21378135	-4.7531671	-4.4811136	-3.1266415	-3.760100825	-5.841246275	-5.363099575	-5.539401225	-6.343437275	-5.531547425	-5.05185165	-4.918544475	-6.55516895	-6.309746925	-6.682614175	-7.0533998	-7.7532574	-6.119733125	-7.6822655	-6.187501275	-6.392061475	-6.112427475	-5.9358925	-6.49281015	-6.41178725	-5.6233314	-4.01938925	-4.93562505	-4.3920565	-6.333138975	-6.615757975	-6.72669225	-6.259372175	-6.378772675	-6.409720375	-5.553586	-5.441303025	-5.44922665	-5.270897825	-5.906351075	-5.72250595	-5.99066555	-5.78624015	-6.003367625	-6.3892079	-5.754025575	-5.70626435	-5.147871725	-5.899704375	-6.2415472	-6.089982525	-5.39978515	-5.937698675	-6.69604475	-7.09831815	-6.0111872	-7.33059435	-6.83030025	-6.126323325	-6.2800559	-5.715213925	-5.348374425	-7.271897325	-7.323610325	-7.59407275	-7.07349725	-7.4456246	-7.713219625	-6.533516575	-6.1855305	-7.302074075	-5.489559075	-5.45957225	-5.7800572	-4.09567655	-5.048524025	-5.735001825	-5.8900692	-6.845503375	-6.834073925	-7.29490025	-7.3497205	-7.223024675	-5.126465425	-7.472573775	-7.024196425	-6.607151325	-6.733171925	-6.02466785	-5.9047551	-6.352377175	-5.9817424	-6.1911206	-6.3660944	-6.30139725	-4.031883025	-5.25890385	-5.164923325	-5.5060027	-6.305393775	-5.946147625
osa-miR398a	-7.233908625	-4.28145375	-6.9694937	-7.885779975	-4.91526635	-7.72425205	-8.635339625	-7.3327564	-4.777970025	-7.843448625	-4.140905275	-8.16547325	-2.753898625	-4.702537975	-4.672148575	-4.6812368	-3.983491425	-8.7663475	-8.99325475	-5.74984085	-8.49626975	-6.3135911	-8.17672955	-9.461309	-3.89047895	-3.52873485	-3.982703	-3.12108515	-4.633642925	-6.8780824	-7.0294312	-6.503998025	-8.310891575	-7.58338785	-5.33230465	-6.515107	-5.316380425	-6.23943925	-7.2859854	-8.10584475	-6.7320499	-8.6720225	-9.85389225	-9.15009875	-8.218409	-9.478603	-9.8975985	-8.894162	-9.43630375	-9.7678865	-8.309115	-8.895102	-9.8813175	-8.866879875	-9.2781315	-8.970092125	-8.18810475	-9.7744155	-9.48099825	-8.0956085	-8.73579775	-10.32746875	-8.0087365	-9.2840005	-8.45481335	-9.98185875	-8.5140375	-8.2478175	-9.65066675	-9.64362475	-9.56184375	-9.56144325	-9.74466675	-9.5705905	-9.27456625	-8.80714445	-9.009531175	-8.679680625	-8.557029325	-9.279436875	-8.776869	-9.296588375	-9.07503825	-8.0852081	-8.354691625	-8.00794025	-7.790917625	-8.586619	-7.587866375	-8.54037575	-9.507277375	-9.2605545	-9.12402225	-8.36809425	-8.5641095	-10.105641	-9.034137	-9.241209	-9.282737	-9.931311	-8.3497555	-9.539107	-8.83672265	-8.24570725	-8.3654985	-9.76262075	-9.035674	-9.42227775	-8.956246	-9.71967375	-8.69390975	-9.178005	-9.645517	-9.833679625	-9.96614	-7.86288825	-9.220680375	-9.55521425	-9.255799625	-8.525935	-8.513779325	-8.75741225	-9.19020175	-8.56981475	-8.1763005	-5.2253677	-8.50254875	-7.8247125	-8.16146025	-7.6914868	-8.445151	-8.13835575	-7.51642255	-8.25674225	-7.37065065	-7.9266916	-8.025816125	-6.92000985	-6.835765675	-7.177896	-7.358363225	-8.0204993	-7.885967175
osa-miR172d	-8.64228275	-8.854840375	-7.459722025	-9.5682825	-9.07957975	-7.594488125	-8.47766525	-8.96670175	-8.4542265	-8.87603975	-10.045991	-8.13401275	-7.948798625	-8.8262223	-8.11928355	-7.984277375	-9.28084525	-8.70794275	-9.546839	-9.70983025	-8.415698875	-8.797724125	-8.8142465	-8.999659	-6.810499725	-5.68610285	-6.85504535	-9.09017875	-8.7526875	-6.610259325	-9.6447265	-8.6190495	-9.14851625	-8.91179175	-6.80276735	-8.707559125	-6.5018697	-7.731880875	-8.70746425	-8.375132	-7.86906625	-9.23047975	-7.503448125	-6.987843725	-7.2493753	-6.6321726	-7.19889915	-6.907093675	-7.519237	-7.67653975	-7.57380115	-9.46096525	-7.8887646	-7.40894655	-9.328906	-9.75108025	-8.1243544	-9.05497125	-9.39147975	-8.03900275	-8.390301425	-9.27362	-7.938613575	-9.45049775	-8.1859085	-8.0758275	-6.887357675	-7.676918875	-8.95835565	-8.7951545	-9.526661375	-9.49770825	-9.6824625	-9.546422375	-10.263204625	-10.063854	-9.5442665	-9.867720375	-8.82524735	-9.578195	-10.28419875	-9.961852125	-9.76158525	-7.925358525	-8.51690775	-8.29702625	-7.7243846	-8.14956225	-7.493926925	-8.484754	-9.786620375	-9.459812	-10.237705625	-8.2848225	-8.599291375	-10.22547225	-9.06841175	-9.332379125	-9.38161275	-9.62716175	-9.10217775	-10.033916125	-9.35273375	-9.052452	-8.2059655	-9.740001875	-8.95567375	-9.364797875	-8.64185225	-9.65527675	-8.61645525	-9.11765475	-9.54848025	-9.81901975	-9.89811425	-9.894656	-9.49385025	-9.433617875	-8.9579205	-8.052119325	-8.52286525	-8.65263425	-9.117536125	-8.44842875	-8.086529875	-5.13591035	-7.90558075	-8.37327075	-8.170149	-7.626173725	-8.134817625	-8.0710665	-8.280834125	-8.3039695	-7.730086675	-7.8740973	-8.179297	-6.924396	-7.056459875	-7.334175875	-7.755870225	-8.15749325	-7.9954654
