ID	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534609	GSM534610	GSM534611	GSM534612	GSM534613	GSM534614	GSM534615	GSM534616	GSM534617	GSM534618	GSM534619	GSM534620	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632	GSM534633	GSM534634	GSM534635	GSM534636	GSM534637	GSM534638	GSM534639	GSM534640	GSM534641	GSM534642	GSM534643	GSM534644	GSM534645	GSM534646	GSM534647	GSM534648	GSM534649	GSM534650	GSM534651	GSM534652	GSM534653	GSM534654	GSM534655	GSM534656	GSM534657	GSM534658	GSM534659	GSM534660	GSM534661	GSM534662	GSM534663	GSM534664	GSM534665	GSM534666	GSM534667	GSM534668	GSM534669	GSM534670	GSM534671	GSM534672	GSM534673	GSM534674	GSM534675	GSM534676	GSM534677	GSM534678	GSM534679	GSM534680	GSM534681	GSM534682	GSM534683	GSM534685	GSM534686	GSM534687	GSM534688	GSM534689	GSM534690	GSM534691	GSM534692	GSM534693	GSM534694	GSM534695	GSM534696	GSM534697	GSM534698	GSM534699	GSM534700	GSM534701	GSM534702	GSM534703	GSM534704	GSM534705	GSM534706	GSM534707	GSM534708	GSM534709	GSM534710	GSM534711	GSM534712	GSM534713	GSM534714	GSM534715	GSM534716	GSM534717	GSM534718	GSM534719	GSM534720	GSM534721	GSM534722
osa-miR319	-8.321573325	-7.92258225	-7.591520825	-9.000489625	-8.96911975	-7.6302495	-8.3524993	-7.11926585	-7.70472825	-9.030509375	-8.328277	-7.92173475	-7.44815825	-8.189156675	-8.24175175	-8.4360285	-8.3846635	-8.18229695	-8.030156625	-7.624372	-8.5551055	-7.14591525	-7.1147733	-9.23564525	-6.947423325	-5.6660464	-7.034848375	-8.878998125	-8.72638675	-7.425499225	-7.401486075	-5.8831813	-9.3152565	-8.30412565	-4.746028025	-7.752930425	-4.9755155	-4.9806525	-8.701304	-7.1729096	-5.379028175	-8.68512625	-7.21962735	-7.58556515	-8.2728	-8.23281675	-7.775973	-8.9814705	-9.44270475	-8.816190125	-8.077995825	-7.791319875	-7.550457025	-8.29908475	-5.17769545	-3.4177741	-4.40805245	-6.5693283	-6.604238275	-5.90677225	-7.71565145	-6.384490975	-7.7815706	-8.866603	-8.448337875	-8.71788175	-8.329132	-8.245269875	-9.143290375	-9.370159	-8.960295	-9.5440315	-8.769103375	-8.588619325	-7.97028785	-8.059976975	-8.324223875	-8.07087065	-8.67960325	-7.961700475	-8.2175613	-8.52786675	-8.139744525	-8.153546	-8.254700175	-7.69842555	-7.77467405	-8.43476225	-6.795972225	-8.20978275	-8.6273595	-8.784643625	-8.4278555	-8.44879375	-8.76682425	-8.576129075	-8.77131685	-8.198660325	-9.5337705	-8.100895425	-8.048074875	-9.6169385	-8.548402675	-8.5307715	-7.896885	-7.965085075	-8.407899325	-8.262436	-8.256032575	-8.495837625	-8.770898125	-7.31241925	-8.895043325	-6.8817702	-7.3604382	-7.230965525	-6.194151775	-7.1660885	-7.35104735	-7.8472649	-7.7850646	-6.71173205	-6.27555525	-6.256565575	-6.2938467	-5.312275725	-6.60945955	-6.442139	-8.33293275	-7.7763134	-8.57523125	-8.099957925	-8.2823155	-7.8691615	-7.41078815	-7.914017	-8.21350525	-6.519546375	-6.8965761	-7.248527675	-7.449580675	-8.248845	-7.58581475
osa-miR393	-8.31183	-9.207457	-7.4901595	-9.586541	-9.12571225	-7.715101	-8.5908	-9.206225	-8.484946	-8.990859	-10.09554	-8.5710505	-6.37976365	-8.9852595	-8.136606	-8.3215395	-8.20548035	-8.701227	-9.794265	-8.4363605	-8.426541	-8.7272475	-8.204566	-8.7159349	-6.86553645	-5.7371905	-6.93057155	-9.1234405	-9.4494605	-6.944448	-6.53185225	-6.22933245	-9.161947	-7.94974445	-5.0790445	-7.68353915	-6.3838024	-5.53062215	-8.676149	-6.666061	-5.991364	-9.285558	-10.05987825	-10.03545925	-8.17307325	-8.2077594	-9.1016985	-8.8475195	-9.407553	-9.7342	-8.2633005	-7.46578475	-9.955764	-8.820016	-9.2477355	-9.814351	-8.152969	-9.721807	-9.443394	-8.0587825	-8.7034535	-10.277219	-7.9743425	-9.511344	-8.97328325	-10.2332	-10.351141	-8.569266	-9.604705	-9.3644405	-9.7493595	-9.554138	-9.71084525	-9.5795415	-10.4312625	-10.6667485	-9.5425665	-10.050742	-10.016455	-9.586982	-8.8589152	-10.3439825	-9.77401325	-8.05299085	-8.56967175	-8.3196075	-7.735774	-8.538938	-7.5136528	-8.4951015	-10.420921	-9.6570765	-10.283635	-8.32992	-8.632525	-10.29422	-8.9861235	-9.35646425	-9.43398775	-10.2830895	-9.1123035	-10.066459	-9.572897	-9.0727445	-6.83448185	-9.762254	-8.9910285	-9.377569	-8.9145755	-9.6853875	-8.669983	-9.1374915	-9.5139115	-9.8082115	-9.729351	-9.903498	-9.632258	-9.474054	-9.1905555	-8.4773045	-8.48542275	-8.705657	-9.130401	-8.527756	-8.0933137	-5.17883975	-8.5385855	-8.36335975	-8.1894285	-7.65100265	-8.4387205	-8.1018055	-8.17833325	-7.673106	-7.74799265	-7.239141	-8.175979	-6.84169865	-7.0598075	-7.3377675	-7.76430085	-8.1232729	-7.9892685
osa-miR396	-8.87670183333	-9.34681658333	-7.57902761667	-9.72247941667	-9.271816	-7.78752318333	-8.4025257	-9.33476183333	-8.58886941667	-8.88232283333	-10.2036571667	-8.66881	-8.226033	-9.34315991667	-8.25495016667	-8.42065433333	-10.0228896667	-8.818456	-9.58007591667	-9.87669475	-8.56239233333	-9.57143708333	-10.1876446667	-9.5600545	-6.99715968333	-5.8590026	-7.0245293	-9.24455716667	-9.57339683333	-7.46414363333	-9.81576616667	-9.176369	-9.29603	-9.12259433333	-8.6810905	-9.0134465	-7.96228231667	-8.43559808333	-8.81176866667	-8.38844558333	-8.436317	-9.41919433333	-10.0962609167	-10.1672996667	-8.29176775	-9.57412275	-9.92184016667	-8.97136416667	-9.47960383333	-9.80985425	-8.3752435	-9.61327616667	-10.1235731667	-8.43111355	-9.3625035	-9.9264075	-8.25879016667	-9.84922216667	-9.543039	-8.17185176667	-8.58592535	-10.3995146667	-8.08383538333	-9.61624	-9.04982116667	-10.35416025	-10.4715003333	-8.525101	-9.660496	-9.39059766667	-9.32920501667	-9.61611716667	-9.85997466667	-9.7264245	-10.544693	-10.7638626667	-9.67899416667	-10.1505651667	-10.1011338333	-9.73854316667	-10.597018	-10.4391014167	-9.94760816667	-8.15295438333	-8.68344708333	-8.468707	-7.86751416667	-8.66027883333	-7.68904983333	-8.60874533333	-10.5386734167	-9.83115783333	-10.3859988333	-8.44150883333	-8.79009016667	-10.3783258333	-9.11520183333	-9.54325616667	-9.51586616667	-10.3651768333	-9.15978416667	-10.2030801667	-9.70731616667	-9.23476375	-8.33719608333	-9.8748625	-9.10952491667	-9.4930465	-9.03112658333	-9.80180125	-8.6362235	-9.25591166667	-9.72075108333	-9.9636625	-10.0487706667	-10.0375936667	-9.770888	-9.11841738333	-9.35665966667	-8.61229391667	-8.65185583333	-8.83555125	-9.27176316667	-8.680475	-7.2431773	-5.29420153333	-8.5494576	-7.89256171667	-8.23906971667	-7.66319668333	-8.56609733333	-7.8017736	-8.20444358333	-8.31643216667	-7.03903783333	-8.01740483333	-8.32209466667	-7.01776471667	-7.20368581667	-7.4833039	-7.91193885	-8.27358666667	-8.09786205
osa-miR397	-8.18295525	-8.8693651	-7.615413275	-7.551843875	-9.3025375	-7.8085159	-8.72077025	-9.34859775	-8.6251405	-9.0734415	-10.247444	-8.63916875	-7.18970075	-9.367827	-8.333083	-8.46788125	-10.050023	-8.90379375	-9.858047625	-9.94040375	-8.63353775	-9.60591075	-10.2208435	-9.59825825	-7.05098685	-5.886392325	-6.928612975	-9.273812	-9.37848125	-7.51682275	-8.98844675	-8.67471325	-9.353026875	-9.17685575	-7.181760175	-8.24076525	-7.756322075	-8.17004475	-8.84216575	-8.160989925	-8.47872275	-9.440731	-10.16738425	-10.1629945	-8.334995	-9.84038725	-9.446796625	-9.01183575	-9.501136	-8.59513915	-8.4239575	-9.1156811	-9.39053975	-8.97144575	-8.45008915	-9.93229175	-8.31674175	-9.9061045	-8.901960725	-7.608374875	-8.8403725	-10.430353875	-7.076375675	-9.626334	-9.0793705	-10.39154375	-10.50823975	-8.754697	-9.745483875	-9.785027	-9.91995875	-9.642671375	-9.8949775	-9.78766325	-10.57995975	-9.926372	-9.73633775	-10.166485	-10.129706125	-9.797539375	-10.631801875	-10.45202375	-9.224702375	-8.16342425	-8.69970125	-7.785770625	-7.9359464	-8.64187525	-7.59710255	-8.67976075	-10.16764025	-9.891023	-10.3946295	-7.371207375	-8.8424255	-10.13693425	-9.22406	-9.60287325	-9.54319775	-10.339034	-9.36720725	-10.236444375	-9.7308275	-9.278704375	-7.97916125	-9.9316365	-9.1348425	-9.31200675	-9.05692125	-9.83466525	-8.66691075	-8.144132425	-9.744520625	-10.01539925	-10.0977085	-10.06978175	-9.2711195	-9.19918425	-8.52014675	-7.91660775	-8.805783	-8.848309625	-9.3106375	-8.768476	-7.07757125	-5.347290775	-8.7339535	-8.568135	-8.363205	-7.7952164	-8.58888125	-8.2830115	-8.513223125	-8.47173625	-7.352012025	-7.957669175	-7.275259375	-7.140954175	-7.261171575	-7.530919	-7.5325402	-8.260250375	-7.039070125
osa-miR394	-7.13885615	-6.523616	-5.7810615	-6.93104795	-7.3638285	-6.6973813	-7.754815	-6.95618425	-6.583387	-6.53144985	-7.1465976	-5.9615065	-6.8335297	-6.831432	-6.3956815	-7.6989275	-7.1656338	-6.73851	-7.1369922	-7.635487	-8.2938155	-8.219662	-8.0158315	-7.4578625	-6.8578955	-4.7690595	-6.909772	-6.66442515	-6.48290885	-6.636157	-8.420953	-8.304285	-8.1990635	-8.5926275	-8.6130615	-7.99766575	-3.5640257	-7.44746615	-5.996659	-6.7037596	-7.54987715	-7.21975385	-5.92648865	-7.49611905	-6.96142665	-7.329241	-6.75373585	-7.2098086	-7.6116338	-7.30363675	-7.06177135	-6.1045698	-6.72325995	-6.95045885	-7.370016	-6.3289249	-6.82485775	-6.41748855	-7.2459695	-5.69841985	-7.17127015	-6.602003	-6.9578041	-6.40639465	-6.22832685	-6.9579613	-7.23484565	-6.5749385	-6.8704059	-7.73400635	-6.682098	-7.4732581	-7.80394865	-7.30315575	-6.73113265	-6.5614047	-6.36829785	-6.1760163	-5.9858091	-6.3969982	-6.1008804	-6.1337017	-5.4956585	-7.1305137	-6.7466619	-6.8455062	-6.53232005	-6.85651835	-5.89250995	-5.9627305	-6.58877775	-6.1728993	-6.78676915	-6.10080735	-6.40768915	-6.9677455	-8.510552	-6.7539395	-8.3796755	-6.35113215	-7.56565855	-7.6341242	-7.2253765	-5.96299815	-7.233774	-6.796079	-7.4008137	-8.574809	-8.1151275	-7.9505122	-8.52843825	-7.01111635	-7.8671262	-7.51374745	-7.7911195	-8.01586925	-7.6822837	-8.1238545	-8.505136	-8.2928735	-7.27185725	-8.060394	-6.60022855	-6.38663815	-7.05595935	-5.16765165	-7.1385073	-6.71462825	-7.0154745	-7.5840808	-7.10366265	-7.487192	-7.69383285	-7.115644	-7.020538	-6.58789515	-6.6516897	-4.907494	-4.9110756	-5.33349185	-6.6831473	-6.19973135	-6.18828065
osa-miR395	-8.39924727609	-8.61149062826	-7.24262328913	-8.86939862826	-9.06709008696	-7.52966762826	-8.56224551739	-9.02927641304	-8.30169586304	-8.9098396413	-9.42088801739	-7.45418259565	-7.90598005	-8.83014458913	-7.82679664348	-8.15620431087	-9.42897345652	-7.91852323478	-8.69518231304	-8.09321515217	-8.24811631304	-7.54707029565	-7.03133928043	-9.09852501087	-5.95871306087	-5.26086848261	-6.25953980435	-8.09684298913	-8.68991817609	-6.5897355413	-5.66753625217	-5.03089132174	-8.06908485435	-5.98462360652	-3.83042431304	-4.63442802826	-5.35080753696	-4.5809349587	-7.4504861	-8.0951113087	-5.23652459348	-7.92171311957	-9.63569105435	-8.90355894565	-8.00423781087	-9.20111117609	-9.57905273478	-8.63109718696	-9.31371643478	-9.3333965087	-8.03769665	-8.99456126087	-9.40678498913	-8.52235156304	-8.97545313043	-8.76962308261	-7.99673512174	-9.40183205217	-8.96630297609	-8.01711515	-8.61051502609	-9.40854347826	-7.86049661087	-9.3840363913	-8.78939296739	-9.89411245652	-9.8794601413	-8.29402028043	-9.39988804348	-9.17036233913	-9.21737595435	-9.43557957174	-9.56380488043	-8.96140683261	-9.95127132609	-10.0667099348	-9.02739458043	-9.76824619565	-9.64810065217	-9.02138706087	-10.1487306739	-9.99107570652	-8.98697990435	-7.95751106522	-8.52188000435	-8.08923176304	-7.77221099783	-8.47129149348	-6.85202293261	-8.49235273913	-9.90301926087	-8.83029299565	-9.58256832609	-8.31071422826	-8.06416276739	-9.93703057609	-8.89445209783	-8.80996490435	-8.95513519783	-9.77687567391	-8.48465700652	-9.67925156304	-9.32801996739	-8.81313526739	-8.22222629783	-9.57080174348	-8.79597422609	-9.31270788043	-8.79555342174	-9.26275566957	-8.48743988478	-9.0960894913	-9.21776891304	-8.6408599913	-8.96007046739	-9.33544216304	-9.11102776304	-9.31272326522	-9.15937009783	-8.29326997391	-8.27254528913	-8.61059663478	-8.6977782587	-8.24018651522	-7.96821265217	-5.21652182174	-8.27429542609	-8.07006402826	-8.06248049783	-7.43210762391	-8.22344506957	-7.19466404565	-7.57230761087	-7.30295138261	-7.23947888913	-7.55495885	-7.00593433696	-5.51264607826	-6.28557933043	-6.10895761522	-6.7143767913	-7.04057737391	-6.96765557391
osa-miR159	-8.74613625	-9.20719375	-7.48169285	-9.21651104167	-9.15667895833	-7.72587904167	-8.57294354167	-9.22345358333	-8.48277233333	-8.96765658333	-10.1037369583	-8.394819125	-8.13156273333	-9.21961808333	-7.64774766667	-8.32792095833	-9.93146533333	-8.19539658333	-9.78239	-9.52554113333	-8.46641479167	-9.429714	-8.87593580833	-9.41981516667	-6.82404169167	-5.57798923333	-6.76450578333	-9.14318758333	-9.4775575	-7.18852039167	-8.244693225	-6.55334316667	-8.86713953333	-8.10856894167	-5.22531693333	-7.52597388333	-6.92441923333	-6.17290703333	-8.49569554167	-8.41418	-6.80394833333	-9.247801125	-9.76101415	-9.9415985	-8.152125625	-9.45702979167	-9.886276	-8.76220645833	-9.38223841667	-9.66236925	-8.288500625	-9.46095204167	-9.51229025	-8.75839104167	-9.10822845833	-9.82550483333	-8.14198600833	-9.76458295833	-9.21671296667	-7.98341926667	-8.72039425	-10.2967015	-7.98860530833	-9.14329515833	-8.95937808333	-10.2492405833	-10.328556375	-8.59471458333	-9.618027875	-9.280639925	-9.65537075	-9.54650575	-9.75062775	-9.60866429167	-10.44724575	-10.5431092083	-9.58649708333	-10.0630013333	-9.725156725	-9.63574541667	-10.2031407917	-10.1481959667	-9.82289070833	-8.055613275	-8.58355075	-8.35820841667	-7.76585324167	-8.53546645833	-7.32332681667	-8.52321083333	-9.856116075	-9.455224775	-10.305311625	-8.3414	-8.426831	-10.2493505833	-8.887417125	-9.08941753333	-9.4222735	-10.278903	-8.975086525	-9.82677458333	-9.60443270833	-9.117131	-8.160675025	-9.77596191667	-9.016661375	-9.40765120833	-8.934832375	-9.47003680833	-8.66483458333	-9.15736425	-9.59364866667	-9.62351458333	-9.72302566667	-9.71097666667	-9.62411375	-8.40411910833	-9.070244	-8.29670008333	-8.26966770833	-8.221444875	-9.169141875	-8.57658970833	-7.901725275	-4.89568108333	-8.40515476667	-8.08448135833	-8.07255804167	-7.37736151667	-8.26792515	-7.92728535	-8.38564891667	-8.14696493333	-7.71936215	-7.8331049	-7.90748096667	-6.65229318333	-7.01837913333	-6.86360923333	-7.52847408333	-8.0402035	-7.84620986667
osa-miR390	-6.4771154	-8.571071	-6.93109715	-7.1339235	-8.3333108	-7.28443315	-8.49747425	-9.0759985	-8.3606655	-8.9032775	-9.53312675	-7.67349525	-7.967234	-7.999399	-8.1300365	-7.6327105	-9.155526	-7.6529813	-7.6177385	-7.15758335	-8.411021	-6.7670733	-6.327216	-9.3779775	-5.9802482	-5.5784765	-6.7575783	-7.45619335	-8.1657568	-6.99726375	-5.4003918	-4.3480113	-8.7965145	-5.8281225	-3.32127715	-4.61060275	-4.20028635	-3.4632962	-6.57354465	-7.52139185	-3.9416578	-7.3125596	-9.942094	-8.3312835	-8.0504505	-9.6643635	-9.852522	-8.6948815	-9.345034	-8.7258138	-8.153202	-8.66207775	-9.107743	-7.0435192	-9.194999	-9.3714955	-8.0266117	-9.3437405	-9.31034	-7.944873	-8.584208	-9.689819	-7.8247543	-8.9014115	-8.83687575	-10.09037075	-10.2165565	-8.394658	-9.4566975	-9.4615105	-9.584962	-9.4385585	-9.108419	-9.4169815	-10.034402	-9.8439315	-9.431541	-9.5310545	-9.87324625	-9.462012	-9.5459475	-9.6799075	-9.6254	-7.8818425	-8.4151705	-8.1758965	-7.60016335	-8.3370195	-7.348481	-8.374064	-10.1384295	-9.5002615	-9.8963005	-8.1803465	-8.4677265	-10.1456005	-8.9627855	-9.184143	-9.2786935	-9.51491025	-8.948792	-9.918238	-9.434199	-8.926318	-7.60903835	-9.3640355	-8.8484375	-9.266784	-8.7683255	-9.5485185	-7.44974755	-9.0313825	-9.446175	-9.480174	-9.714287	-9.7773575	-9.498244	-9.3763135	-8.8735165	-7.718372	-8.4037275	-8.5377695	-8.99106925	-8.181773	-7.9716597	-5.012058	-7.88121825	-7.852957	-8.0703935	-7.51416365	-8.2972775	-7.7578845	-8.2403755	-8.201612	-7.6268247	-7.73144425	-8.0467475	-6.81572915	-6.9414847	-7.2086175	-7.62989815	-7.809557	-7.8759563
osa-miR172	-8.6984167125	-8.3734778	-7.5271345875	-8.4547357875	-9.205559125	-7.744004225	-8.581350375	-9.178412875	-8.533809375	-8.862937875	-10.14317425	-8.613379875	-7.7844211875	-9.25594625	-8.2246354375	-8.0477164125	-9.62105225	-7.9151406	-9.721992875	-9.81025125	-7.205129075	-9.51223775	-10.0080255	-9.519484375	-6.9309915125	-5.6711936625	-6.57902385	-8.9760155625	-9.40963175	-7.2749324625	-9.567326875	-8.8424088125	-9.235840875	-8.5534675	-7.6511655	-8.943908125	-7.3822404375	-8.215052375	-8.57122245	-8.1164213	-8.377629625	-9.3568625	-10.099804875	-10.1043413125	-8.2343875625	-9.696061625	-9.3427502	-8.908806875	-9.450021125	-9.77060825	-8.3077635	-9.38680875	-9.3241831875	-8.472260325	-9.0711060625	-9.86294675	-7.551493	-9.7994893125	-8.641147125	-8.1143012125	-8.722193875	-10.26300575	-7.964140125	-8.99563745	-8.99639775	-10.292691	-10.0188765	-8.280156875	-9.6594038125	-9.661589125	-9.1683399375	-9.498557625	-9.761404375	-9.591807625	-10.27582075	-10.713935	-9.618728	-10.0965571875	-10.04319275	-9.151537625	-10.5398481875	-10.384889375	-9.6421498125	-8.0896683625	-8.4331252875	-8.400845125	-7.8084275125	-8.0830707125	-7.033600925	-8.554955625	-10.483357875	-9.628255875	-10.330002	-8.3801306875	-8.718410125	-10.0952015	-8.8372063125	-9.465043125	-8.6339638125	-10.3012235625	-8.69102925	-10.136335875	-9.64201375	-9.1643263125	-8.250568375	-9.8147000625	-9.050462375	-9.326420125	-8.9706393125	-9.5626703125	-8.7034435	-9.13127475	-9.6579450625	-9.8996186875	-9.987624625	-9.974005375	-9.197056125	-9.317150875	-9.1488335	-8.4052786875	-7.9016868	-8.658378	-9.029733125	-8.61787725	-7.2674947125	-5.2362831625	-8.6235351875	-8.4354049375	-8.24351425	-7.70304225	-8.3727929375	-8.1635206625	-8.1546885	-7.6965263	-7.8156807625	-7.856601375	-8.119345025	-6.579395	-7.0635464125	-7.1889045375	-7.848026	-8.17137875	-7.4737195125
osa-miR528	-6.6755058	-7.265961	-6.9690683	-7.24449315	-9.233262	-6.64538045	-6.2171087	-5.8466808	-4.3277118	-7.6110318	-6.27318955	-4.85277795	-6.5482154	-6.347112	-6.075333	-5.9127046	-7.11118535	-6.101184	-6.4944527	-5.98859	-7.8524725	-5.1070935	-4.69159985	-8.66880825	-4.04222485	-4.8232639	-5.88931615	-6.49052685	-6.448246	-6.222229	-3.1315689	-2.7579413	-6.1992318	-3.5831175	-1.72626975	-2.52682495	-3.05213715	-2.4280348	-5.1402477	-5.4219141	-2.98915485	-5.83856165	-8.086854	-6.7516041	-7.03631435	-5.55470775	-6.3556244	-4.73435065	-7.23982465	-7.710724	-7.2853069	-6.9531652	-7.6968998	-6.99217415	-8.26357	-6.7487845	-7.62776305	-9.269058	-9.4511935	-5.31260665	-8.750216	-9.1759375	-7.5170324	-8.915523	-8.559927	-9.402994	-9.2612305	-8.0265262	-8.4239225	-9.077704	-7.7286055	-8.0762482	-7.598263	-9.3864575	-8.9992555	-9.1344015	-8.3862265	-8.0670565	-7.7384315	-7.807974	-8.49072675	-8.74564175	-9.27191075	-7.79077765	-8.6088725	-8.3917735	-7.86628055	-8.2499585	-5.508987	-8.451206	-8.835683	-7.955243	-8.1611197	-8.392525	-8.2433895	-9.0233375	-9.0724825	-7.9206155	-9.417418	-8.7349095	-6.94880295	-10.114522	-9.553042	-9.174561	-8.1463885	-9.3978615	-7.93228325	-9.17728575	-8.9086725	-9.656117	-8.6881275	-8.48033375	-9.4762425	-8.469963	-8.7147405	-9.1617615	-9.0641415	-8.9513935	-8.4142075	-8.5801585	-6.22762975	-8.505877	-7.50205945	-6.4986983	-7.95032085	-5.33967	-8.3765245	-8.107021	-7.2448363	-7.741868	-8.36023	-6.27371765	-7.29808905	-6.4284935	-7.3986157	-7.97784965	-7.7478565	-4.82670735	-6.4788132	-6.1694245	-7.06744085	-6.27498625	-7.72652725
osa-miR156	-7.73219382273	-8.35187205	-7.33421183182	-8.20306373636	-8.90485231818	-7.37831580455	-8.53846785455	-9.18162461364	-8.05364682273	-8.82879958636	-9.17659495455	-7.45832558182	-7.75150965909	-8.22015261818	-7.41407992273	-7.64527156364	-9.10342342727	-7.77093209545	-7.88965553182	-6.91033881818	-8.24347060455	-6.18228815	-6.21351827727	-9.2252205	-5.81471542727	-5.03120911364	-6.90816216818	-7.28736418182	-7.83603021364	-6.40699905	-5.37174836364	-4.30661879545	-8.32398099545	-5.60816439545	-3.15448387727	-4.53221286364	-4.20539917273	-3.46472279091	-6.69381563636	-6.77761645455	-4.02793631818	-7.295218	-9.62415427273	-7.94246422273	-7.26144068182	-9.24057389091	-9.61016736364	-8.58185513182	-9.01939065	-9.33712310909	-7.94737411364	-8.71475768182	-9.64421498636	-8.56621107727	-9.12230989545	-9.28890065909	-7.98271875455	-9.69169379545	-9.34566570455	-8.08021810455	-8.74310315909	-9.94493825	-7.68292910909	-9.47914913636	-8.98884459091	-10.0127853727	-10.0586135909	-8.39686177273	-9.44448420455	-9.33198129545	-9.36612901818	-9.42816939091	-9.12896596818	-9.35272627273	-10.1887795	-10.2735986818	-9.09327725909	-9.93116009091	-9.94881236364	-9.20626391364	-10.2339277955	-10.0075674773	-9.29623236818	-8.07822389091	-8.24998608182	-8.08003051818	-7.71034969091	-8.51397059091	-7.0471028	-8.50942940909	-10.0515300227	-9.49017579091	-10.0766129545	-8.22660545	-8.38414527273	-9.88215096818	-9.04672822727	-9.02618976818	-9.34313093182	-9.60772521818	-8.86006897727	-9.55029972273	-8.94126567727	-8.71244751364	-8.20720847273	-9.27492832273	-8.75088588636	-9.10229345	-8.55569575455	-9.15309084091	-8.53899405	-8.91923744545	-9.08044685909	-8.80025988636	-9.1519186	-9.01241183182	-8.90451640909	-9.19423342727	-9.00000629545	-8.15824881818	-8.41600577273	-8.35663925455	-8.49721265909	-7.86263682273	-7.41062276364	-5.22256836364	-7.74901651818	-7.90857428182	-7.42941525455	-7.24743947727	-7.89128743636	-7.59048764545	-7.73621364091	-7.66348940455	-7.27723688182	-7.51578884545	-7.42214425	-6.39085755	-6.44359247727	-6.79676051818	-7.35512463182	-7.70276966818	-7.50806182273
osa-miR171	-8.21152701667	-9.02219762222	-7.19613152778	-9.26166252778	-9.02655117222	-7.55614604444	-8.37645977778	-9.10985733333	-8.30976294444	-8.73154176111	-9.35927287778	-8.30050488889	-7.82270653333	-9.02615705556	-8.01662014444	-8.05601204444	-9.50194052778	-8.61692447778	-9.33509816667	-9.27248663889	-8.20511057778	-9.17616805	-9.3293767	-8.9826329	-6.576239	-5.70359601667	-6.89944944444	-8.90498952778	-9.05643752778	-7.20026445	-8.61376459444	-7.98429430556	-8.95765925	-8.54168214444	-7.19506421667	-8.62974936111	-6.95169216111	-7.36893364444	-8.455725	-7.85401387778	-7.59803896111	-8.96097365556	-9.73314694444	-9.41739380556	-7.93182751667	-8.92660745	-9.69497091667	-8.68201312778	-9.05593799444	-8.79487630556	-8.06453844444	-8.92696973889	-9.22774605	-8.46632036111	-8.66821569444	-9.49847241667	-7.92292932222	-9.53047486667	-9.27958836111	-7.95523023333	-8.40603113889	-9.72905397222	-7.80108040556	-9.22820866667	-8.85222332222	-10.1394956667	-10.1947888889	-8.5614144	-9.53940661111	-9.38724198889	-9.639657	-9.42224439444	-9.58571772222	-9.40458249444	-10.293493	-10.4431062778	-9.41922952778	-9.80528944444	-9.79602711111	-9.57679358333	-10.1171948333	-10.14059675	-9.59141148889	-8.03266241111	-8.54254482778	-8.28462024444	-7.6922144	-8.53587541667	-7.27737247778	-8.53076630556	-10.3669707222	-9.51187663889	-10.2225462222	-7.90006891111	-8.69806161111	-9.7646931	-8.5129732	-9.4372445	-9.32195352778	-9.96286344444	-8.84435720556	-9.96937255556	-9.62417863889	-9.0862765	-8.14011052778	-9.30484741667	-8.69980056111	-9.07104711111	-8.88205983333	-9.04860613889	-8.59229227778	-8.82941819444	-9.29067417222	-9.28562026667	-9.36606598889	-9.35999673333	-9.20829958889	-8.98622345556	-8.72009546111	-8.26030771667	-7.8575373	-8.39309070556	-8.62956930556	-8.10363541667	-7.85665972778	-5.15797338889	-8.25563040556	-7.82648963889	-7.74014923333	-6.74952695556	-7.97438448889	-7.49360815	-7.83740683889	-7.76339826667	-7.29651416111	-7.25726619444	-7.42564897778	-6.35885715	-6.44623291111	-6.73475883333	-7.21143962778	-7.34467402222	-7.50101702778
