ID	GSM534579	GSM534580	GSM534581	GSM534582	GSM534583	GSM534584	GSM534585	GSM534586	GSM534587	GSM534588	GSM534589	GSM534590	GSM534591	GSM534592	GSM534593	GSM534594	GSM534595	GSM534596	GSM534597	GSM534598	GSM534599	GSM534600	GSM534601	GSM534602	GSM534603	GSM534604	GSM534605	GSM534606	GSM534607	GSM534608	GSM534621	GSM534622	GSM534623	GSM534624	GSM534625	GSM534626	GSM534627	GSM534628	GSM534629	GSM534630	GSM534631	GSM534632
osa-miR167e	-8.40124275	-9.260518	-7.536753075	-8.86661625	-8.559750625	-6.8769363	-8.657183375	-8.58819925	-8.138544875	-9.01880625	-10.059089	-8.16876865	-7.693645875	-9.30673575	-8.21820525	-8.03688965	-9.77022725	-8.7640765	-8.34137145	-7.761994725	-8.174860125	-7.5476699	-7.2400437	-8.721038125	-6.72018135	-5.630408925	-6.4504314	-8.63071625	-8.42707255	-7.16329365	-9.02859475	-8.377051425	-8.25015575	-8.96235175	-9.3098615	-8.1835655	-9.045869875	-9.25348275	-8.33075575	-9.387575375	-8.336516275	-8.88802925
osa-miR167d	-8.473886	-9.10686925	-7.253941025	-9.755996875	-9.13478375	-7.79801245	-8.53766425	-9.376005	-8.6099095	-9.07333075	-10.24260225	-8.68754	-8.250877	-9.3650185	-7.6877039	-8.4476225	-9.89203375	-8.86494075	-7.69868575	-8.147569	-6.779331275	-6.5015119	-6.32750445	-5.67921545	-7.020517	-5.8852976	-6.770504075	-9.1041635	-8.7012391	-7.5149882	-9.650422875	-9.60868175	-8.322220875	-9.852691	-9.6423855	-8.88121475	-9.4872765	-9.824549125	-8.39174925	-9.31639875	-10.17337625	-8.97307775
osa-miR167c	-8.532093	-8.97500675	-7.348486925	-9.009672875	-8.94258525	-7.602302125	-8.3398845	-8.97788525	-8.3122935	-8.783145875	-9.743409125	-8.01996975	-7.96000645	-9.02153125	-8.006524825	-8.15923125	-9.72891125	-8.581413	-8.7740545	-9.0675105	-8.318904	-8.542101125	-7.518174575	-7.76091205	-6.654334575	-5.561321375	-6.721967925	-8.94341775	-9.26057875	-7.1612115	-9.3352235	-9.65814575	-8.017500375	-9.50090325	-9.73317725	-8.679165	-8.6659985	-9.117255975	-8.1318035	-9.2628355	-9.36389525	-8.654049625
osa-miR167b	-8.6736975	-8.9378915	-6.7466719	-9.41050725	-9.158407375	-7.72225715	-8.4160055	-9.24305125	-8.49172975	-8.973502875	-9.85623275	-8.323679	-8.12154625	-8.993205125	-8.2005405	-8.181873	-9.711402	-8.343238	-9.370967	-8.7577485	-8.39832625	-8.89726215	-8.59530755	-9.492721625	-6.211165175	-5.494494825	-6.17436885	-8.66402725	-9.4590785	-7.1194971	-8.41991165	-8.80963175	-8.14863725	-8.9772635	-8.02496175	-8.8644705	-8.638101	-9.39083925	-7.979965375	-8.3527807	-8.662092075	-8.81848725
osa-miR167a	-8.696301	-9.28897975	-7.554057075	-9.6850965	-9.1969545	-7.756548775	-8.702040125	-9.2206465	-8.55462175	-9.04637075	-10.18387138	-8.324138575	-8.1927545	-9.302234125	-8.299807625	-8.3958525	-9.2403669	-8.86481125	-8.79795	-9.710127	-8.35545745	-9.252186125	-8.668349125	-9.518063	-6.5721602	-5.8044196	-5.7945578	-9.19599475	-9.545223375	-7.42627155	-10.00029225	-9.22250575	-7.3136819	-9.741149	-9.8542465	-8.9241875	-9.48392675	-9.713427	-8.35301925	-9.59843325	-10.08119475	-8.886577
osa-miR395w	-7.66835815	-9.20402625	-7.6417264	-9.379244	-9.1895275	-7.82712395	-7.852413125	-9.4316415	-8.655505	-9.015470125	-9.75008225	-8.373531175	-7.425461425	-9.40819275	-8.36910725	-8.49940175	-10.08183375	-8.75330925	-9.630946	-9.704681	-8.668813	-9.65266775	-9.893128875	-9.651275	-6.693071225	-5.77479805	-7.0874396	-8.502227	-8.8265211	-7.5697392	-9.6536045	-10.249459	-8.3559025	-9.453355125	-9.472869425	-9.03438	-9.52945575	-9.82758075	-8.112399725	-8.768612	-9.727194	-9.01481575
osa-miR167j	-8.6610385	-8.5966035	-6.944974775	-9.609124375	-9.14377225	-7.724266425	-8.63843325	-8.823906125	-8.512883875	-8.204188325	-10.1139785	-8.56776425	-8.12931075	-9.10448775	-8.24059175	-8.33625	-9.9313975	-8.81635225	-9.2497415	-9.78681375	-8.463125	-9.47208325	-9.573832875	-9.211469	-6.908065875	-5.7475015	-6.9152234	-9.13272625	-9.487779875	-7.373028625	-10.0703785	-9.70023	-8.208492425	-9.76993075	-9.93820825	-8.87278875	-9.44018275	-9.6990945	-8.3030985	-9.5297185	-10.00487325	-8.83295125
osa-miR167i	-8.6811195	-9.06528175	-7.405209675	-9.262129375	-9.0777855	-7.633277825	-8.55081625	-9.16321025	-8.41133075	-8.96778875	-9.99259325	-8.2324544	-8.026960575	-9.14387625	-8.1664635	-7.978332625	-9.82079225	-8.64560225	-7.8257585	-9.2808845	-7.70316645	-8.466206	-8.006359	-7.7548365	-6.7741028	-5.657372625	-6.075224525	-8.256800125	-6.802655325	-6.152211275	-8.95519125	-6.61938675	-7.5736305	-9.254143125	-7.177440225	-8.4883415	-7.082812	-7.233412075	-8.201342	-8.786685525	-8.41842525	-8.766267
osa-miR167h	-6.42317455	-6.285179925	-6.129013975	-6.845213125	-7.539756875	-6.287427825	-4.822798675	-5.960403925	-7.083829825	-5.20925025	-5.010568475	-4.6965146	-6.56233325	-5.667351675	-5.94403445	-5.424729025	-6.16747265	-4.546969875	-6.1657893	-6.486139	-6.487412625	-6.70476015	-5.929977725	-5.9017241	-5.2417795	-5.465686225	-5.065022275	-4.57935805	-5.3013265	-5.0749311	-9.36495425	-7.268713475	-7.86971725	-5.303663925	-7.21577775	-5.080702	-6.3116454	-6.3908713	-4.64422235	-3.728554725	-5.60484225	-5.679434125
osa-miR395a	-8.78930675	-9.01261	-7.569290175	-9.59036875	-9.249342	-7.7776327	-8.08857105	-8.699486075	-8.58425025	-8.98117325	-9.533463	-7.431112875	-7.489583625	-8.467992	-7.473610425	-8.41193775	-9.673485	-8.68208025	-9.49507175	-9.179800375	-8.522527625	-8.753792675	-8.789488925	-9.4965475	-6.7500593	-5.833811	-6.9955959	-8.708131	-9.21922575	-7.26065385	-9.03206625	-9.762136875	-7.79716575	-9.7353755	-9.78892725	-8.964484	-9.409469	-9.7514315	-8.37422675	-7.60078655	-9.939044	-8.9271495
osa-miR395b	-8.770118125	-8.86936025	-7.182694975	-9.64736575	-9.189219	-7.76330685	-8.6054445	-9.105001875	-8.5439585	-8.6424989	-9.81465675	-7.93546865	-8.168659	-9.27859325	-8.1678641	-8.367091125	-9.96465925	-8.7588815	-9.793667	-9.814869	-7.97381085	-9.509783	-9.79486175	-9.076388	-6.947692075	-5.79699645	-6.965364425	-9.17325175	-9.5068925	-7.25624755	-9.7997665	-8.85481165	-8.245135	-9.696238875	-9.452526	-8.927623125	-9.25499425	-9.74068625	-8.34369225	-9.26347275	-9.28979075	-8.8127265
osa-miR395c	-8.6237365	-9.1167645	-6.73028075	-9.4962585	-9.035324125	-7.47017435	-8.50368025	-9.112913875	-8.3748745	-8.93596025	-9.716008875	-8.46842225	-7.295788925	-9.1061285	-8.127578625	-8.195714	-9.5766695	-8.227168825	-9.6791835	-9.592631	-8.4295115	-9.35128975	-9.31152125	-9.40607775	-6.7253702	-5.596660775	-6.4526121	-9.003275	-9.341803	-6.78041065	-9.76664775	-9.72826775	-8.07066825	-9.6418025	-9.84862475	-8.736294	-9.354058	-9.7120805	-8.169634175	-8.62661375	-9.897667	-8.09078735
osa-miR395d	-8.649301875	-9.132444	-7.438049225	-8.87970635	-9.04428075	-7.540667	-8.454821	-7.256714825	-6.749832825	-8.85485275	-7.711599975	-8.40181575	-8.0138355	-9.181226	-7.24635245	-8.25923025	-9.85070625	-8.64051875	-9.500527	-9.69310075	-8.233905625	-9.3977965	-9.6968075	-9.30683225	-6.79279945	-5.660075675	-6.860297	-9.07143025	-9.40300175	-7.007406475	-8.6348495	-9.568121	-7.476375	-9.44027775	-9.5105055	-8.79609825	-9.28657075	-9.6408835	-8.121779325	-6.68243765	-9.809719	-8.683275875
osa-miR395e	-8.1212534	-8.639397375	-7.426953075	-8.773812975	-8.6920355	-7.656894	-7.96016775	-7.071487775	-7.12950415	-8.470617125	-7.73207275	-8.20225365	-7.8213985	-9.160238125	-8.12159	-8.26447575	-9.83852475	-8.70626175	-9.183442375	-9.541705875	-8.40882475	-9.193038	-8.93138125	-9.42472125	-6.800588425	-5.4189745	-6.737158075	-8.585483175	-8.5522491	-7.30378755	-8.7131491	-9.6025335	-8.1183986	-9.44042825	-9.16788075	-8.797208	-9.364753	-9.68967575	-7.80482315	-6.92410925	-9.93985575	-8.772557125
osa-miR395f	-8.6501475	-8.83646025	-7.07746305	-9.3906155	-8.678584425	-7.6655494	-8.4803055	-7.248544825	-7.094329875	-8.87123575	-8.715875825	-7.211163375	-7.704633	-9.16566125	-7.919705775	-8.15277025	-9.8514105	-8.61488725	-9.3599505	-9.586885	-8.3465895	-9.12175725	-9.467303	-9.2830005	-6.7972527	-5.47658935	-6.41886075	-9.0495495	-9.02840075	-6.875051175	-9.9922615	-9.553458625	-7.836153575	-9.48877225	-9.81350725	-8.77968525	-9.10347075	-9.64610175	-8.217247125	-6.9423307	-9.41128475	-8.745577125
osa-miR395g	-8.78338675	-9.24045075	-7.033317625	-9.55077	-9.06387475	-7.0205359	-8.5135675	-6.8827908	-6.220655225	-8.90410475	-7.701905	-8.475657	-7.8008506	-9.249372	-8.119906575	-8.24851025	-9.77875225	-8.68726425	-9.650741	-9.6812315	-8.40865625	-9.49015025	-9.812911	-8.906088575	-6.902421325	-4.9828084	-6.943863675	-9.16355075	-8.8064334	-7.3718203	-9.255783	-9.76025	-8.2060305	-8.8642575	-8.871416	-8.8816765	-8.97193325	-9.682719	-8.31032075	-6.7066775	-9.95978075	-8.4064079
osa-miR395h	-8.47062375	-9.12434625	-7.50817535	-9.305916125	-8.86711375	-7.714097325	-8.543294	-8.76884675	-8.505081	-8.92303075	-9.322715875	-8.24055675	-8.1384725	-9.1464225	-8.1342195	-8.34415475	-9.956568375	-8.22609215	-9.39611475	-8.91974275	-8.44268925	-8.6789879	-9.106734825	-9.413010125	-6.885400425	-5.7467773	-6.1493784	-8.9003905	-9.4981105	-7.172834175	-9.955812125	-9.2815996	-8.2077085	-9.141173775	-9.867196	-8.885587	-9.35136725	-9.6961325	-8.308903625	-9.37172575	-9.396997675	-8.84774825
osa-miR395i	-8.752179625	-9.0937015	-7.278591825	-9.155932625	-9.18693475	-7.57557265	-7.64681065	-7.476177625	-6.8478636	-8.93627025	-7.49578605	-8.616095625	-7.2810171	-9.2702295	-7.9709821	-7.803274475	-9.87845925	-8.7311795	-9.3724915	-9.352104625	-8.46034475	-9.2133155	-9.14658525	-7.389583775	-6.920199725	-5.78296555	-6.86985985	-9.1817515	-9.35879125	-7.402850125	-9.380504125	-10.0693125	-7.949599	-9.26159175	-9.64419025	-8.484519075	-9.35300025	-9.69027325	-8.328081	-8.342268975	-10.05181675	-8.881314
osa-miR395j	-8.545017925	-8.236496	-7.491511375	-9.389830625	-8.87103225	-7.735002525	-8.53055175	-7.319733875	-6.83384025	-8.56246575	-8.427651625	-8.393427575	-8.009823175	-9.253999	-7.18055075	-8.3227285	-9.369338375	-8.801472	-9.1762425	-8.611344	-8.5117645	-8.63537575	-8.715674075	-9.50371925	-6.906775325	-5.76295615	-6.928784075	-8.640454125	-8.92127225	-7.395095675	-9.2205225	-9.9745885	-7.785685375	-9.7524715	-9.634399	-8.768989	-9.4423815	-9.69538925	-8.29579825	-9.07415675	-9.4334305	-8.85403775
osa-miR395k	-8.7256155	-9.2863485	-7.551484875	-9.57514675	-9.07661825	-7.760672425	-8.5909755	-6.919582425	-6.821129	-8.725752	-7.806312	-8.6364765	-8.19426	-9.296914375	-8.17727075	-8.382254	-9.8549425	-8.74187175	-8.76335	-9.19900775	-8.49465575	-9.07956725	-9.014207825	-9.484496875	-6.883415425	-5.812014025	-6.978408625	-8.81675225	-9.39754775	-7.38727405	-9.72072675	-9.454769875	-8.24962325	-9.7394215	-9.91136425	-8.927042	-9.4058035	-8.68343025	-8.3426	-8.21262795	-9.77093625	-8.906972
osa-miR395l	-8.72926175	-9.2437115	-7.502654825	-9.611676	-9.147965	-7.72010565	-8.6198915	-7.546436125	-6.26415045	-8.98763075	-8.29252225	-8.56306025	-7.5101345	-9.12517525	-7.729776375	-8.32702525	-9.66061975	-8.77730525	-9.80391475	-9.79101525	-7.46396975	-9.1646755	-9.85217075	-9.45920625	-6.565717825	-5.6352679	-6.87912005	-8.741196575	-9.2111425	-6.89928525	-9.8729575	-10.03649888	-8.085310375	-9.456066625	-9.92452875	-8.8792955	-9.42432075	-9.39365125	-6.815318725	-8.646443375	-9.873721	-8.85948025
osa-miR395m	-8.493968575	-8.646978375	-6.262195375	-9.12178875	-9.1687555	-7.72745485	-8.433765925	-9.05820075	-8.50723275	-9.00295625	-8.278832275	-7.911182425	-8.1386505	-8.8789534	-8.180290625	-8.3226225	-8.754415375	-8.360667725	-8.665326725	-8.90656375	-8.35914675	-8.432782825	-8.79333265	-9.12455625	-6.420480275	-5.383415475	-6.399291525	-8.692444625	-8.4655521	-7.11920865	-9.20722025	-9.659145	-7.9764975	-9.67872175	-9.79005225	-8.881254	-9.18498825	-9.65537525	-8.298287125	-7.552821675	-9.504985275	-8.49518565
osa-miR395n	-8.57635025	-9.233256	-7.522801075	-9.1061695	-8.9013585	-7.7373033	-8.042227	-8.84366735	-8.5365865	-8.98540025	-8.606823625	-8.445203875	-7.9970575	-9.2847755	-8.172728	-8.31771475	-9.58353525	-8.74769775	-9.65896775	-9.741745	-8.472558	-9.2580115	-9.66598825	-9.4624485	-6.918908925	-5.784905075	-6.95346885	-9.1754585	-8.918761375	-7.1682846	-10.04114825	-10.090412	-8.00158225	-9.0498564	-9.54854325	-8.905359875	-9.41279025	-9.75643	-8.31942225	-8.260135375	-9.44525275	-8.88294075
osa-miR395o	-8.6533025	-9.20425025	-7.479553925	-9.602418	-9.111849125	-7.366148075	-8.597376	-9.210205	-8.486582	-8.96935	-9.749196	-8.546775	-8.101348625	-9.21483	-8.21362875	-8.307125875	-9.87636025	-8.1077765	-9.785562	-9.739985875	-8.48776675	-9.434136375	-10.0573445	-9.43631975	-6.865316575	-5.718067675	-6.811307375	-9.105075375	-9.440737	-7.3375594	-10.04482088	-9.9944615	-8.17416175	-9.725429125	-9.907238625	-8.83455875	-9.4143425	-9.671598	-7.053208875	-8.7865795	-9.8432725	-8.79810525
osa-miR168b	-7.27193	-6.418943	-6.1767731	-7.275862975	-6.57467615	-6.3798219	-7.696916	-6.94226445	-7.306513	-7.84476885	-6.969964675	-7.103127375	-7.60528185	-7.676844075	-7.278804675	-6.79935565	-6.9457091	-7.00066595	-7.89530925	-7.35533715	-7.5760295	-7.322796175	-7.070453125	-6.988421925	-6.52146165	-5.84422445	-5.9625097	-7.60307875	-7.35441785	-7.464749325	-6.9190436	-7.27160985	-7.27893435	-5.912534425	-6.86889975	-5.520775925	-6.819357	-6.663954825	-7.174708725	-6.514480075	-5.95309225	-6.412417075
osa-miR168a	1.736416075	1.682178	2.92777465	1.211552125	1.418216925	2.501754025	0.752380368	1.4565871	2.1431439	0.285793075	0.81510331	1.763898125	1.87264345	1.746839325	2.293329225	1.346786725	1.064509635	1.9934616	1.221824168	0.87749791	1.586531375	0.954266555	0.861439963	1.402359725	2.660974225	3.55743045	1.69042635	1.47942045	1.10129355	2.620660575	1.7700734	1.23401165	1.687678825	1.12148525	1.69062755	1.70529365	1.6690123	1.789405575	2.5345204	1.61170245	1.556203375	2.034281725
osa-miR160b	-5.690155375	-6.10067855	-5.1494196	-5.880113925	-5.80361005	-5.351604225	-6.703356675	-6.341618	-6.43769495	-5.871457625	-5.82168375	-5.26314325	-5.607745875	-6.221798	-6.1767507	-6.225404675	-6.80105325	-5.8917927	-6.517532275	-6.54902815	-7.20335225	-6.48011515	-6.297364275	-6.186440775	-6.50174385	-5.8461525	-7.01489815	-7.369705075	-6.4422271	-6.366436775	-4.1152004	-4.674310225	-4.222763075	-4.417127075	-3.9684475	-5.0678189	-7.260451325	-7.114765475	-6.268895175	-6.306872825	-6.426390025	-5.933248175
osa-miR160c	-7.228898425	-7.7060876	-5.3396892	-7.713962175	-8.0391356	-6.3360364	-7.5001231	-8.4169753	-7.519678775	-8.04796135	-8.662532425	-6.192299675	-7.864681425	-8.53827425	-6.79098985	-7.321087625	-8.59038215	-7.354287425	-6.988539175	-7.5032125	-7.327959575	-6.722166325	-6.713798075	-6.911241575	-5.921982125	-5.209876325	-6.99588535	-7.831072825	-8.081182825	-7.45218045	-4.165140975	-5.4304889	-5.84183695	-8.000987625	-4.948989675	-6.752431625	-8.3787422	-8.7669745	-6.801077975	-7.878008725	-8.417196825	-7.537866325
osa-miR156i	-7.404292375	-8.25477835	-7.6122225	-9.246903325	-8.93454075	-7.805238425	-8.027324375	-8.725431575	-8.58624075	-8.9650475	-8.622209875	-7.42099535	-8.1961625	-8.434872	-8.134813925	-8.0226909	-8.41371065	-8.38840165	-8.89616575	-8.6899195	-8.4357775	-8.615907975	-8.766484725	-9.15768125	-6.44910455	-5.89831035	-7.0551387	-8.427800025	-7.41389275	-7.214640825	-10.1310195	-9.870593	-8.325482	-9.5840325	-9.720346	-9.004761	-9.50503225	-9.63026125	-8.4068335	-8.72132415	-9.15487775	-8.98351325
osa-miR160a	-6.79018325	-7.2469555	-5.18181175	-7.189039325	-7.5580564	-6.039352175	-7.2402354	-7.87204275	-6.9840375	-7.5667572	-7.4386725	-6.44255515	-6.873089175	-7.907739175	-6.748857675	-6.962113625	-7.629649875	-7.166895075	-7.1223418	-6.9727584	-7.0649529	-6.91762175	-6.842220375	-7.2215965	-6.39193225	-5.7324624	-6.28874965	-7.6603704	-7.220105	-7.01030475	-5.7689333	-5.885655625	-5.8029338	-6.604446525	-5.5808407	-7.029275375	-7.628732875	-8.1478115	-6.167889775	-6.985613125	-7.283579625	-7.067521625
osa-miR160f	-6.556536475	-5.964396575	-5.0670165	-6.37235625	-6.574650375	-5.266144275	-7.5640453	-6.553632025	-6.58722555	-7.982845375	-6.863044475	-5.620636725	-7.284098625	-7.0320588	-6.295556625	-7.137971275	-7.25951175	-5.32301955	-5.07779525	-3.974214025	-4.3423354	-4.243469275	-5.38924955	-4.774998075	-5.901380225	-5.52136875	-4.5341873	-6.0398905	-6.272491325	-5.710248375	-5.126636025	-5.51222435	-4.078779575	-4.126805025	-5.0890645	-3.93057025	-6.0505538	-5.932881275	-2.7608998	-3.935156675	-5.1364795	-4.732403
osa-miR160d	-6.755601525	-7.4578811	-6.525855675	-7.877031825	-8.0800876	-6.7047564	-7.90232975	-8.872896	-7.661569675	-8.183588125	-8.9905041	-7.32303415	-7.67337825	-8.39436025	-7.28752065	-8.24929875	-8.75159515	-7.5389464	-5.055840375	-6.37076875	-5.921238425	-5.64427935	-5.4279931	-5.204972675	-6.781417525	-5.863391575	-7.03230815	-8.83697625	-8.34750675	-6.821352675	-1.9639983	-2.1981292	-2.178479175	-7.444082175	-1.9676521	-7.224556875	-8.582783925	-8.6050145	-7.0290384	-7.7866523	-7.833034875	-7.507866075
osa-miR160e	-7.04647585	-7.422039875	-6.1995888	-7.248274525	-7.6261693	-6.370011875	-7.074025175	-7.62955205	-7.5751279	-5.831136775	-8.57134075	-7.1458146	-6.409992925	-7.9926116	-7.11485505	-7.30290755	-8.314911825	-6.94647275	-6.331323825	-6.805918725	-6.71194175	-6.757600425	-6.398655225	-5.853627075	-5.940834575	-5.815418175	-5.9641969	-8.0181751	-7.789027625	-7.105164725	-4.0258205	-3.96543035	-4.15101645	-7.973826625	-4.109714025	-7.312891825	-8.25427655	-8.17018225	-6.92661535	-7.6895959	-7.643003275	-7.62336075
osa-miR156c	-6.276007975	-7.29479475	-6.759487575	-7.90396195	-7.7002832	-6.6503149	-8.6497045	-8.5371187	-8.081541	-8.79691775	-8.665802175	-6.53874	-7.608156175	-8.156401825	-7.0557582	-7.2928099	-8.772394325	-7.3477953	-7.77875725	-7.283678125	-7.4275015	-7.22003915	-6.811917575	-8.022777175	-5.172653925	-4.215162265	-6.05823245	-7.646625625	-8.114459425	-5.715304825	-8.552274225	-8.232644675	-6.78486775	-8.81862275	-9.30464575	-8.74353725	-9.11247525	-8.48601865	-8.187737625	-7.24474375	-7.0536826	-8.598109
osa-miR156b	-8.301022825	-8.048543625	-7.4218098	-8.484159675	-8.584842575	-7.642520125	-8.6278705	-8.601100825	-7.272653	-9.0005725	-9.6606095	-7.820240825	-7.87792875	-8.88367025	-7.176371	-8.09709825	-9.51337	-8.76651375	-8.52488235	-8.2100695	-8.49025375	-8.1218395	-7.304908625	-9.48193375	-6.258909625	-5.647225425	-6.98670815	-8.497721	-9.00413925	-6.657762925	-9.39907725	-8.1772985	-8.2600935	-9.231665	-9.92784425	-8.931359	-9.429378625	-9.2990495	-7.42367525	-8.90416925	-9.144402	-7.833282425
osa-miR156a	-7.82733875	-8.030146475	-7.481785425	-8.57517825	-8.281667	-7.7030424	-8.616026	-8.015431	-8.50386525	-8.91115175	-9.507169375	-8.3343791	-8.0426932	-9.16366525	-8.08772235	-7.96403505	-9.46621525	-8.2033875	-8.78110225	-8.57701075	-8.36467975	-8.238379825	-8.332683725	-9.481178125	-5.62352305	-5.621767875	-6.629475025	-7.7536555	-8.585071125	-7.36883465	-9.2820045	-9.49937375	-8.1790115	-7.988179925	-9.26308025	-8.6450935	-9.113967375	-9.3008085	-8.28163675	-8.699171875	-8.6295409	-8.50220175
osa-miR156g	-7.531940375	-7.728302475	-7.563503275	-7.639146925	-8.052699375	-7.4514231	-8.675683	-7.528919575	-8.424969825	-8.902317	-9.3893835	-7.344230725	-8.023584125	-9.124472375	-7.6863959	-7.44710755	-9.76977575	-8.5705515	-8.606299	-8.277581125	-8.5602815	-7.832039	-7.1690545	-9.247287	-6.851994075	-5.383513575	-6.3133477	-8.525208925	-8.511577075	-6.627618825	-8.846412	-9.2487505	-7.16791915	-8.508294675	-9.251062	-8.2378585	-8.52407175	-8.661521175	-8.08869055	-7.897962175	-8.6016265	-8.93088575
osa-miR156f	-7.1871479	-6.9528955	-7.132332725	-7.39323915	-7.14605125	-7.38927555	-8.48885215	-7.257046925	-6.969455425	-8.93289025	-8.43738075	-7.132344825	-7.174998225	-7.789594125	-7.695869375	-7.5855871	-8.0982096	-7.750814525	-7.65054575	-7.2527662	-8.067687625	-6.9098572	-6.9585278	-7.527609675	-6.2693918	-5.100541825	-6.069613225	-7.27511695	-7.066250075	-6.228426175	-8.235096	-7.8937502	-7.53826465	-7.895551625	-8.601801925	-8.0239155	-7.2962334	-7.33828405	-7.26974025	-7.810694725	-7.108203	-7.785722
osa-miR156e	-7.563325	-7.4291239	-6.259225	-7.890439175	-7.698694575	-6.6383781	-8.547913	-7.879708775	-7.689565675	-7.6223814	-7.571403825	-6.459299475	-7.981158825	-7.528797125	-7.177267975	-7.06465765	-7.713488775	-7.12962545	-7.70461445	-7.39944135	-7.93402525	-8.139874875	-7.49649125	-8.126563825	-5.822531475	-5.180770925	-6.4800365	-7.995629575	-7.887698475	-6.685247675	-8.1385895	-8.38552765	-7.659970825	-8.4466624	-9.194528125	-7.803533975	-8.80314375	-8.019947075	-7.9603329	-7.760314	-8.458106275	-8.70617825
osa-miR156d	-5.415912075	-3.617010575	-3.562703625	-5.447630575	-5.346217875	-3.938207755	-6.092504975	-5.209452275	-4.905370875	-6.12102835	-5.0418204	-3.76617065	-5.2234553	-4.7609684	-3.63146305	-5.050803325	-4.65311815	-3.956403425	-5.234857	-5.2297685	-4.773118075	-5.35967855	-5.0837968	-5.39602685	-3.3166379	-2.508614325	-4.3096379	-5.02508785	-5.2235399	-4.016853375	-6.58857715	-6.0161079	-5.41975405	-6.03829305	-6.883965	-4.93762315	-5.70562715	-5.893631825	-4.211755713	-5.0532026	-6.2104633	-5.391578375
osa-miR159f	-8.027575	-7.840801825	-5.838243575	-8.0279075	-7.73556775	-6.915923625	-7.6588101	-7.562527775	-7.88227115	-7.683677775	-7.269994025	-6.07786195	-6.99677025	-7.13237875	-6.742472925	-6.283766575	-6.79096815	-6.6954389	-7.47153525	-7.23319585	-8.200201	-6.572990675	-6.31193625	-7.4166978	-6.09911345	-5.4123696	-6.466459425	-6.491734575	-7.11076625	-6.7411523	-6.994397075	-6.41755935	-7.26002175	-8.46646175	-6.72759685	-8.2025926	-8.21006425	-7.661139375	-8.2481975	-7.420348	-7.421504475	-8.803006875
osa-miR159d	-6.71397265	-6.51498055	-5.096328975	-7.5332875	-7.31243695	-5.6881368	-8.051287275	-7.31933375	-7.865471075	-8.57528	-8.38327425	-7.442833375	-7.99035895	-8.3098385	-8.0825324	-8.219133	-8.64774385	-8.679458875	-7.87894225	-7.31884365	-8.34474875	-7.4551187	-7.347100925	-8.485378425	-6.487641075	-5.644701425	-5.78049435	-8.146519525	-8.6776445	-7.2491495	-8.723945875	-8.4383245	-8.0870921	-9.248036625	-9.5913815	-8.3337815	-9.249563375	-8.256767	-7.4515715	-8.558908	-8.00891045	-8.426412375
osa-miR159e	-8.0892971	-8.76387925	-7.443519725	-8.4731635	-8.0564005	-6.7341363	-8.337204	-7.4736388	-8.02700635	-8.583282	-8.591496	-6.80987675	-8.06111275	-8.376289925	-7.524677425	-6.978010075	-7.656719	-7.78708675	-7.73596665	-7.208239075	-7.507598075	-7.15719475	-6.533764875	-7.87779035	-6.803165925	-5.667681175	-6.7784238	-7.526699525	-8.015493125	-6.72976065	-7.513149425	-7.033826175	-7.09051345	-8.545730025	-8.164264775	-8.082645675	-8.087989825	-7.8766974	-7.109102325	-7.573599875	-7.8626694	-7.3620311
osa-miR159b	-5.75646475	-5.197148075	-5.36789545	-5.85473215	-5.59435775	-5.205882075	-6.2784103	-6.481280025	-6.241738175	-5.64555975	-6.000653575	-5.283940775	-5.78619825	-6.527153425	-5.73628285	-5.81991755	-6.116361575	-6.2225247	-7.673181175	-7.4302015	-7.174310575	-6.0167195	-5.902838325	-6.37687485	-6.4918579	-5.54844275	-6.3598891	-6.10654755	-6.555208725	-6.436424	-5.84958535	-7.05883715	-6.993155625	-5.23067695	-5.424057325	-5.852358125	-7.744716275	-8.024017075	-6.2199197	-6.898983125	-7.073139225	-5.99850045
osa-miR159c	-8.557277125	-8.525880375	-7.0769418	-8.578616	-8.290711875	-7.674250025	-7.875436625	-8.26810145	-8.174723	-8.4068135	-7.960392625	-7.2915755	-7.962816275	-8.196754775	-7.945437025	-7.0955651	-7.1952158	-7.442831675	-8.89610775	-8.237862175	-8.37035075	-8.07912525	-7.50489905	-8.937531125	-6.702125825	-5.676609625	-6.850095875	-7.767639625	-8.235905925	-7.305791575	-7.19850615	-7.449202825	-7.36275475	-8.786939	-8.162235625	-8.474093925	-9.323627625	-9.70310925	-8.205122175	-7.928369575	-9.29094525	-8.56858175
osa-miR390	-8.66885225	-9.1010715	-7.473506725	-9.6259705	-9.11869375	-6.59230105	-7.8901756	-9.018727	-8.46616475	-8.411217075	-9.58204575	-8.22755635	-7.92694415	-9.01038775	-7.0837861	-8.300397	-9.82815375	-8.09421675	-8.18258105	-8.741128425	-8.258057975	-8.168329625	-8.314720125	-9.1459614	-5.658110975	-5.70588325	-6.850215475	-8.6309426	-8.80008725	-7.29291545	-9.685154875	-9.756604875	-8.133041375	-9.363325125	-9.828337	-7.496365875	-9.33654875	-9.273079625	-8.03177525	-8.909797	-9.781901875	-8.77033275
